Código_IBGE,Ano,Populacao,Magreza_total_%,PIB,Poverty_%,Unemployed_%
2904209,2015,11021,7.76,16117.12401,39.92,12.25
2929370,2015,11061,5.2700000000000005,16117.12401,39.92,12.25
2904506,2015,11070,8.25,16117.12401,39.92,12.25
2901502,2015,11299,3.82,16117.12401,39.92,12.25
2911006,2015,11313,1.72,16117.12401,39.92,12.25
2902203,2015,11314,2.84,16117.12401,39.92,12.25
2917334,2015,11331,7.54,16117.12401,39.92,12.25
2911303,2015,11423,6.1,16117.12401,39.92,12.25
2900504,2015,11437,3.22,16117.12401,39.92,12.25
2919306,2015,11445,4.43,16117.12401,39.92,12.25
2922250,2015,11495,6.3,16117.12401,39.92,12.25
2907707,2015,11522,9.26,16117.12401,39.92,12.25
2930006,2015,11528,5.69,16117.12401,39.92,12.25
2902252,2015,11737,3.72,16117.12401,39.92,12.25
2930766,2015,11767,4.66,16117.12401,39.92,12.25
2919603,2015,11837,4.96,16117.12401,39.92,12.25
2929404,2015,12009,4.48,16117.12401,39.92,12.25
2910008,2015,12022,2.79,16117.12401,39.92,12.25
2926905,2015,12084,6.109999999999999,16117.12401,39.92,12.25
2906857,2015,12118,4.51,16117.12401,39.92,12.25
2901809,2015,12187,4.89,16117.12401,39.92,12.25
2922052,2015,12200,4.92,16117.12401,39.92,12.25
2901700,2015,12225,3.5,16117.12401,39.92,12.25
2923035,2015,12238,4.710000000000001,16117.12401,39.92,12.25
2923035,2015,12238,2.54,16117.12401,39.92,12.25
2923035,2015,12238,3.16,16117.12401,39.92,12.25
2924702,2015,12238,5.41,16117.12401,39.92,12.25
2929750,2015,12238,5.09,16117.12401,39.92,12.25
2921054,2015,12314,4.89,16117.12401,39.92,12.25
2902054,2015,12450,3.84,16117.12401,39.92,12.25
2921807,2015,12477,4.57,16117.12401,39.92,12.25
2910107,2015,12499,3.76,16117.12401,39.92,12.25
2929800,2015,12739,5.8500000000000005,16117.12401,39.92,12.25
2919405,2015,12966,4.69,16117.12401,39.92,12.25
2933455,2015,13008,6.220000000000001,16117.12401,39.92,12.25
2930907,2015,13025,6.6,16117.12401,39.92,12.25
2902401,2015,13089,2.56,16117.12401,39.92,12.25
2925709,2015,13178,7.66,16117.12401,39.92,12.25
2918308,2015,13300,5.19,16117.12401,39.92,12.25
2916906,2015,13307,5.75,16117.12401,39.92,12.25
2926103,2015,13319,3.57,16117.12401,39.92,12.25
2930758,2015,13320,4.32,16117.12401,39.92,12.25
2922656,2015,13321,5.35,16117.12401,39.92,12.25
2915106,2015,13359,2.54,16117.12401,39.92,12.25
2930600,2015,13373,3.85,16117.12401,39.92,12.25
2933158,2015,13470,3.51,16117.12401,39.92,12.25
2926707,2015,13616,3.62,16117.12401,39.92,12.25
2905503,2015,13641,1.66,16117.12401,39.92,12.25
2902658,2015,13711,2.9,16117.12401,39.92,12.25
2901304,2015,13723,5.41,16117.12401,39.92,12.25
2920452,2015,13761,6.35,16117.12401,39.92,12.25
2911857,2015,13762,4.29,16117.12401,39.92,12.25
2902005,2015,14089,1.28,16117.12401,39.92,12.25
2922607,2015,14188,6.199999999999999,16117.12401,39.92,12.25
2902500,2015,14195,4.91,16117.12401,39.92,12.25
2909703,2015,14302,8.08,16117.12401,39.92,12.25
2913457,2015,14395,5.64,16117.12401,39.92,12.25
2909406,2015,14403,4.46,16117.12401,39.92,12.25
2924058,2015,14471,6.23,16117.12401,39.92,12.25
2932408,2015,14483,7.12,16117.12401,39.92,12.25
2920403,2015,14488,5.52,16117.12401,39.92,12.25
2903003,2015,14526,3.62,16117.12401,39.92,12.25
2903706,2015,14577,3.79,16117.12401,39.92,12.25
2904001,2015,14585,6.459999999999999,16117.12401,39.92,12.25
2906600,2015,14667,7.14,16117.12401,39.92,12.25
2915353,2015,14667,4.49,16117.12401,39.92,12.25
2901403,2015,14724,4.909999999999999,16117.12401,39.92,12.25
2933059,2015,14729,4.91,16117.12401,39.92,12.25
2916856,2015,14763,5.28,16117.12401,39.92,12.25
2901353,2015,14791,2.4000000000000004,16117.12401,39.92,12.25
2920908,2015,14877,4.57,16117.12401,39.92,12.25
2909109,2015,14976,5.140000000000001,16117.12401,39.92,12.25
2918209,2015,15033,4.23,16117.12401,39.92,12.25
2929008,2015,15091,3.92,16117.12401,39.92,12.25
2927606,2015,15100,5.0600000000000005,16117.12401,39.92,12.25
2931608,2015,15178,3.98,16117.12401,39.92,12.25
2904308,2015,15214,4.82,16117.12401,39.92,12.25
2926509,2015,15269,5.47,16117.12401,39.92,12.25
2912509,2015,15296,5.67,16117.12401,39.92,12.25
2930402,2015,15351,5.66,16117.12401,39.92,12.25
2903235,2015,15377,5.92,16117.12401,39.92,12.25
2903235,2015,15377,4.72,16117.12401,39.92,12.25
2927309,2015,15385,4.33,16117.12401,39.92,12.25
2917409,2015,15409,6.63,16117.12401,39.92,12.25
2913804,2015,15521,5.01,16117.12401,39.92,12.25
2926806,2015,15628,8.8,16117.12401,39.92,12.25
2929057,2015,15647,5.1,16117.12401,39.92,12.25
2900306,2015,15717,1.46,16117.12401,39.92,12.25
2915205,2015,15767,2.97,16117.12401,39.92,12.25
2903276,2015,15770,5.74,16117.12401,39.92,12.25
2903607,2015,15799,3.08,16117.12401,39.92,12.25
2918753,2015,15801,4.68,16117.12401,39.92,12.25
2918506,2015,15841,2.89,16117.12401,39.92,12.25
2918506,2015,15841,6.09,16117.12401,39.92,12.25
2918506,2015,15841,5.0,16117.12401,39.92,12.25
2905156,2015,15982,7.08,16117.12401,39.92,12.25
2923050,2015,15993,8.41,16117.12401,39.92,12.25
2911402,2015,16072,3.17,16117.12401,39.92,12.25
2925253,2015,16168,4.8100000000000005,16117.12401,39.92,12.25
2913408,2015,16225,3.26,16117.12401,39.92,12.25
2915007,2015,16446,4.97,16117.12401,39.92,12.25
2912301,2015,16696,5.74,16117.12401,39.92,12.25
2913002,2015,16699,2.67,16117.12401,39.92,12.25
2924504,2015,16805,5.34,16117.12401,39.92,12.25
2901155,2015,16923,4.03,16117.12401,39.92,12.25
2900405,2015,17043,2.72,16117.12401,39.92,12.25
2922706,2015,17082,2.34,16117.12401,39.92,12.25
2909208,2015,17098,7.9,16117.12401,39.92,12.25
2900355,2015,17153,5.53,16117.12401,39.92,12.25
2906824,2015,17177,5.359999999999999,16117.12401,39.92,12.25
2932606,2015,17301,0.0,16117.12401,39.92,12.25
2930808,2015,17332,3.26,16117.12401,39.92,12.25
2931301,2015,17398,2.93,16117.12401,39.92,12.25
2920205,2015,17455,6.29,16117.12401,39.92,12.25
2907905,2015,17602,5.1,16117.12401,39.92,12.25
2929602,2015,17664,3.4400000000000004,16117.12401,39.92,12.25
2931053,2015,17702,5.12,16117.12401,39.92,12.25
2905404,2015,17730,3.87,16117.12401,39.92,12.25
2923357,2015,17775,2.78,16117.12401,39.92,12.25
2912905,2015,17947,2.0,16117.12401,39.92,12.25
2921401,2015,18039,1.92,16117.12401,39.92,12.25
2924207,2015,18135,5.82,16117.12401,39.92,12.25
2907608,2015,18140,7.439999999999999,16117.12401,39.92,12.25
2931806,2015,18187,3.04,16117.12401,39.92,12.25
2908705,2015,18269,5.72,16117.12401,39.92,12.25
2903508,2015,18383,4.49,16117.12401,39.92,12.25
2930303,2015,18389,6.83,16117.12401,39.92,12.25
2924306,2015,18473,2.43,16117.12401,39.92,12.25
2908309,2015,18525,3.72,16117.12401,39.92,12.25
2917805,2015,18647,1.94,16117.12401,39.92,12.25
2903805,2015,18658,3.63,16117.12401,39.92,12.25
2912400,2015,18674,5.319999999999999,16117.12401,39.92,12.25
2905305,2015,18695,4.67,16117.12401,39.92,12.25
2913101,2015,18727,4.9,16117.12401,39.92,12.25
2919702,2015,18786,4.16,16117.12401,39.92,12.25
2904852,2015,18978,5.09,16117.12401,39.92,12.25
2932457,2015,19055,4.37,16117.12401,39.92,12.25
2901908,2015,19146,3.65,16117.12401,39.92,12.25
2901601,2015,19183,10.24,16117.12401,39.92,12.25
2904704,2015,19283,3.92,16117.12401,39.92,12.25
2908101,2015,19396,7.380000000000001,16117.12401,39.92,12.25
2917201,2015,19406,5.33,16117.12401,39.92,12.25
2929255,2015,19542,5.53,16117.12401,39.92,12.25
2929255,2015,19542,1.42,16117.12401,39.92,12.25
2912202,2015,19548,4.68,16117.12401,39.92,12.25
2900207,2015,19574,4.3,16117.12401,39.92,12.25
2932804,2015,19593,4.95,16117.12401,39.92,12.25
2908002,2015,19770,4.87,16117.12401,39.92,12.25
2916807,2015,20091,4.86,16117.12401,39.92,12.25
2901205,2015,20096,5.57,16117.12401,39.92,12.25
2920106,2015,20097,4.88,16117.12401,39.92,12.25
2929701,2015,20320,4.99,16117.12401,39.92,12.25
2910404,2015,20331,4.859999999999999,16117.12401,39.92,12.25
2919926,2015,20348,3.4,16117.12401,39.92,12.25
2916005,2015,20611,4.65,16117.12401,39.92,12.25
2927507,2015,20754,4.28,16117.12401,39.92,12.25
2927507,2015,20754,4.88,16117.12401,39.92,12.25
2932101,2015,20782,3.29,16117.12401,39.92,12.25
2932200,2015,20813,4.71,16117.12401,39.92,12.25
2924603,2015,21062,3.88,16117.12401,39.92,12.25
2920700,2015,21175,3.39,16117.12401,39.92,12.25
2920700,2015,21175,2.15,16117.12401,39.92,12.25
2917102,2015,21178,3.51,16117.12401,39.92,12.25
2902609,2015,21197,6.72,16117.12401,39.92,12.25
2911600,2015,21267,5.54,16117.12401,39.92,12.25
2931004,2015,21282,5.109999999999999,16117.12401,39.92,12.25
2904753,2015,21549,4.37,16117.12401,39.92,12.25
2929107,2015,21582,2.52,16117.12401,39.92,12.25
2909604,2015,21617,4.029999999999999,16117.12401,39.92,12.25
2915502,2015,21754,2.65,16117.12401,39.92,12.25
2932705,2015,21849,3.35,16117.12401,39.92,12.25
2923605,2015,22077,6.97,16117.12401,39.92,12.25
2932507,2015,22105,3.51,16117.12401,39.92,12.25
2911808,2015,22355,3.45,16117.12401,39.92,12.25
2902807,2015,22394,2.55,16117.12401,39.92,12.25
2923407,2015,22416,6.93,16117.12401,39.92,12.25
2904100,2015,22429,5.119999999999999,16117.12401,39.92,12.25
2933505,2015,22530,6.74,16117.12401,39.92,12.25
2906907,2015,22548,3.28,16117.12401,39.92,12.25
2916104,2015,22615,4.62,16117.12401,39.92,12.25
2908200,2015,22656,3.96,16117.12401,39.92,12.25
2923209,2015,22774,4.17,16117.12401,39.92,12.25
2922409,2015,22833,3.14,16117.12401,39.92,12.25
2931509,2015,23011,3.99,16117.12401,39.92,12.25
2908903,2015,23146,6.0,16117.12401,39.92,12.25
2926202,2015,23264,5.98,16117.12401,39.92,12.25
2900801,2015,23282,4.38,16117.12401,39.92,12.25
2921104,2015,23478,3.97,16117.12401,39.92,12.25
2905008,2015,23545,7.430000000000001,16117.12401,39.92,12.25
2930774,2015,23583,4.58,16117.12401,39.92,12.25
2930774,2015,23583,3.09,16117.12401,39.92,12.25
2920502,2015,23751,4.2700000000000005,16117.12401,39.92,12.25
2903409,2015,23759,3.44,16117.12401,39.92,12.25
2903409,2015,23759,0.0,16117.12401,39.92,12.25
2918803,2015,23904,4.96,16117.12401,39.92,12.25
2912103,2015,24029,6.779999999999999,16117.12401,39.92,12.25
2912707,2015,24180,5.96,16117.12401,39.92,12.25
2925956,2015,24349,5.36,16117.12401,39.92,12.25
2914406,2015,25006,3.61,16117.12401,39.92,12.25
2924801,2015,25027,3.27,16117.12401,39.92,12.25
2932002,2015,25087,2.69,16117.12401,39.92,12.25
2918357,2015,25141,4.23,16117.12401,39.92,12.25
2911105,2015,25372,3.1,16117.12401,39.92,12.25
2922904,2015,25854,5.29,16117.12401,39.92,12.25
2911907,2015,26178,6.960000000000001,16117.12401,39.92,12.25
2906204,2015,26382,3.65,16117.12401,39.92,12.25
2906204,2015,26382,1.58,16117.12401,39.92,12.25
2901106,2015,26441,4.92,16117.12401,39.92,12.25
2925006,2015,26632,4.76,16117.12401,39.92,12.25
2925006,2015,26632,2.38,16117.12401,39.92,12.25
2925006,2015,26632,1.76,16117.12401,39.92,12.25
2925006,2015,26632,2.23,16117.12401,39.92,12.25
2923100,2015,26817,7.56,16117.12401,39.92,12.25
2906709,2015,26855,3.91,16117.12401,39.92,12.25
2932309,2015,27051,5.369999999999999,16117.12401,39.92,12.25
2922102,2015,27165,5.800000000000001,16117.12401,39.92,12.25
2922102,2015,27165,2.45,16117.12401,39.92,12.25
2922102,2015,27165,3.95,16117.12401,39.92,12.25
2907301,2015,27286,4.989999999999999,16117.12401,39.92,12.25
2925758,2015,27505,4.79,16117.12401,39.92,12.25
2919157,2015,27521,3.93,16117.12401,39.92,12.25
2921203,2015,27536,3.55,16117.12401,39.92,12.25
2914901,2015,27619,4.62,16117.12401,39.92,12.25
2913200,2015,27655,4.93,16117.12401,39.92,12.25
2913507,2015,27787,2.81,16117.12401,39.92,12.25
2933000,2015,27906,5.359999999999999,16117.12401,39.92,12.25
2927705,2015,28226,3.63,16117.12401,39.92,12.25
2925907,2015,28655,3.98,16117.12401,39.92,12.25
2928406,2015,28822,5.59,16117.12401,39.92,12.25
2917300,2015,29108,4.38,16117.12401,39.92,12.25
2925501,2015,29218,1.33,16117.12401,39.92,12.25
2906873,2015,29346,3.05,16117.12401,39.92,12.25
2923803,2015,29878,6.18,16117.12401,39.92,12.25
2905909,2015,29938,5.84,16117.12401,39.92,12.25
2914505,2015,29950,5.77,16117.12401,39.92,12.25
2907103,2015,29955,3.92,16117.12401,39.92,12.25
2922300,2015,30743,6.02,16117.12401,39.92,12.25
2914653,2015,31055,3.11,16117.12401,39.92,12.25
2923704,2015,32636,4.0,16117.12401,39.92,12.25
2928901,2015,32640,2.87,16117.12401,39.92,12.25
2911204,2015,32809,3.62,16117.12401,39.92,12.25
2930154,2015,33011,4.88,16117.12401,39.92,12.25
2909307,2015,33183,6.12,16117.12401,39.92,12.25
2917706,2015,33186,6.51,16117.12401,39.92,12.25
2905602,2015,33197,4.36,16117.12401,39.92,12.25
2906303,2015,33268,4.94,16117.12401,39.92,12.25
2908507,2015,33354,5.35,16117.12401,39.92,12.25
2907806,2015,34478,6.06,16117.12401,39.92,12.25
2904902,2015,34535,5.09,16117.12401,39.92,12.25
2902906,2015,34853,2.63,16117.12401,39.92,12.25
2909901,2015,35208,4.88,16117.12401,39.92,12.25
2906808,2015,35235,6.12,16117.12401,39.92,12.25
2926301,2015,35403,4.0,16117.12401,39.92,12.25
2924405,2015,35428,6.62,16117.12401,39.92,12.25
2916500,2015,35987,4.51,16117.12401,39.92,12.25
2905800,2015,36435,5.52,16117.12401,39.92,12.25
2921708,2015,36717,4.66,16117.12401,39.92,12.25
2910602,2015,36724,4.16,16117.12401,39.92,12.25
2928000,2015,36915,5.83,16117.12401,39.92,12.25
2925204,2015,37543,4.76,16117.12401,39.92,12.25
2929305,2015,37554,3.76,16117.12401,39.92,12.25
2901007,2015,37807,4.25,16117.12401,39.92,12.25
2917003,2015,38492,4.45,16117.12401,39.92,12.25
2929206,2015,39329,3.98,16117.12401,39.92,12.25
2927002,2015,40809,4.54,16117.12401,39.92,12.25
2913705,2015,40915,4.609999999999999,16117.12401,39.92,12.25
2922003,2015,41068,1.86,16117.12401,39.92,12.25
2918100,2015,41100,4.529999999999999,16117.12401,39.92,12.25
2930204,2015,41464,6.09,16117.12401,39.92,12.25
2928109,2015,41795,5.13,16117.12401,39.92,12.25
2926004,2015,42275,5.55,16117.12401,39.92,12.25
2910503,2015,43006,4.69,16117.12401,39.92,12.25
2910503,2015,43006,1.9,16117.12401,39.92,12.25
2923001,2015,43216,2.26,16117.12401,39.92,12.25
2929909,2015,45202,4.04,16117.12401,39.92,12.25
2929503,2015,45482,4.3100000000000005,16117.12401,39.92,12.25
2921005,2015,45813,5.07,16117.12401,39.92,12.25
2919504,2015,46035,7.0,16117.12401,39.92,12.25
2920601,2015,46106,5.29,16117.12401,39.92,12.25
2913903,2015,47501,5.91,16117.12401,39.92,12.25
2933604,2015,48316,6.22,16117.12401,39.92,12.25
2925105,2015,48729,4.56,16117.12401,39.92,12.25
2919801,2015,50262,7.540000000000001,16117.12401,39.92,12.25
2926608,2015,51418,6.28,16117.12401,39.92,12.25
2905206,2015,52531,7.38,16117.12401,39.92,12.25
2928802,2015,53193,5.18,16117.12401,39.92,12.25
2902708,2015,54188,4.78,16117.12401,39.92,12.25
2921500,2015,54733,5.65,16117.12401,39.92,12.25
2917607,2015,55449,2.76,16117.12401,39.92,12.25
2907509,2015,55719,3.62,16117.12401,39.92,12.25
2931905,2015,55777,4.63,16117.12401,39.92,12.25
2902104,2015,56370,3.66,16117.12401,39.92,12.25
2910701,2015,60066,5.3,16117.12401,39.92,12.25
2928604,2015,61702,4.65,16117.12401,39.92,12.25
2914000,2015,62095,6.37,16117.12401,39.92,12.25
2914000,2015,62095,5.91,16117.12401,39.92,12.25
2909802,2015,64197,6.14,16117.12401,39.92,12.25
2914703,2015,66310,2.76,16117.12401,39.92,12.25
2915601,2015,67249,3.87,16117.12401,39.92,12.25
2908408,2015,68146,4.65,16117.12401,39.92,12.25
2904605,2015,69255,3.61,16117.12401,39.92,12.25
2903904,2015,69526,5.640000000000001,16117.12401,39.92,12.25
2907202,2015,72172,4.51,16117.12401,39.92,12.25
2906006,2015,72271,5.609999999999999,16117.12401,39.92,12.25
2914604,2015,73380,4.63,16117.12401,39.92,12.25
2916401,2015,76184,7.0600000000000005,16117.12401,39.92,12.25
2910057,2015,78058,5.83,16117.12401,39.92,12.25
2919553,2015,79162,3.76,16117.12401,39.92,12.25
2930105,2015,81330,7.59,16117.12401,39.92,12.25
2917508,2015,84811,4.58,16117.12401,39.92,12.25
2911709,2015,85797,3.9,16117.12401,39.92,12.25
2906501,2015,88806,4.359999999999999,16117.12401,39.92,12.25
2906501,2015,88806,3.19,16117.12401,39.92,12.25
2932903,2015,97305,4.23,16117.12401,39.92,12.25
2932903,2015,97305,2.27,16117.12401,39.92,12.25
2928703,2015,101548,5.0600000000000005,16117.12401,39.92,12.25
2910727,2015,113191,3.95,16117.12401,39.92,12.25
2924009,2015,119214,1.51,16117.12401,39.92,12.25
2930709,2015,133202,4.76,16117.12401,39.92,12.25
2925303,2015,145431,4.29,16117.12401,39.92,12.25
2903201,2015,153918,5.46,16117.12401,39.92,12.25
2900702,2015,154495,6.08,16117.12401,39.92,12.25
2931350,2015,157804,3.45,16117.12401,39.92,12.25
2918001,2015,161528,5.19,16117.12401,39.92,12.25
2913606,2015,180213,4.55,16117.12401,39.92,12.25
2919207,2015,191436,5.2,16117.12401,39.92,12.25
2918407,2015,218324,2.46,16117.12401,39.92,12.25
2914802,2015,219680,4.7,16117.12401,39.92,12.25
2905701,2015,286919,5.15,16117.12401,39.92,12.25
2933307,2015,343230,3.41,16117.12401,39.92,12.25
2910800,2015,617528,7.5,16117.12401,39.92,12.25
2927408,2015,2921087,9.21,16117.12401,39.92,12.25
2907400,2016,3695,4.33,16936.98507,43.93,15.85
2918704,2016,3996,8.69,16936.98507,43.93,15.85
2919009,2016,4032,4.22,16936.98507,43.93,15.85
2918902,2016,4046,5.75,16936.98507,43.93,15.85
2910206,2016,4201,0.0,16936.98507,43.93,15.85
2912608,2016,4207,2.31,16936.98507,43.93,15.85
2908804,2016,4312,6.25,16936.98507,43.93,15.85
2911253,2016,4740,3.39,16936.98507,43.93,15.85
2900603,2016,4745,2.43,16936.98507,43.93,15.85
2919959,2016,4796,7.26,16936.98507,43.93,15.85
2909505,2016,5568,3.7,16936.98507,43.93,15.85
2910909,2016,5804,2.41,16936.98507,43.93,15.85
2910776,2016,5918,4.09,16936.98507,43.93,15.85
2900900,2016,6062,7.390000000000001,16936.98507,43.93,15.85
2929354,2016,6081,0.72,16936.98507,43.93,15.85
2918555,2016,6324,4.2,16936.98507,43.93,15.85
2903102,2016,6338,2.75,16936.98507,43.93,15.85
2903300,2016,6367,3.73,16936.98507,43.93,15.85
2913309,2016,6418,7.33,16936.98507,43.93,15.85
2933257,2016,6657,3.04,16936.98507,43.93,15.85
2927804,2016,6723,0.0,16936.98507,43.93,15.85
2922755,2016,7010,3.09,16936.98507,43.93,15.85
2918605,2016,7239,3.43,16936.98507,43.93,15.85
2915403,2016,7284,6.62,16936.98507,43.93,15.85
2915304,2016,7319,3.73,16936.98507,43.93,15.85
2924108,2016,7486,6.65,16936.98507,43.93,15.85
2914208,2016,7497,7.07,16936.98507,43.93,15.85
2922201,2016,7650,4.76,16936.98507,43.93,15.85
2901957,2016,7745,2.27,16936.98507,43.93,15.85
2926657,2016,7835,2.98,16936.98507,43.93,15.85
2911501,2016,7961,4.52,16936.98507,43.93,15.85
2931400,2016,7984,3.0,16936.98507,43.93,15.85
2931400,2016,7984,3.31,16936.98507,43.93,15.85
2915908,2016,8038,3.68,16936.98507,43.93,15.85
2922730,2016,8101,1.64,16936.98507,43.93,15.85
2922730,2016,8101,1.56,16936.98507,43.93,15.85
2931103,2016,8214,4.22,16936.98507,43.93,15.85
2919900,2016,8288,7.24,16936.98507,43.93,15.85
2911659,2016,8322,5.14,16936.98507,43.93,15.85
2922805,2016,8372,6.55,16936.98507,43.93,15.85
2910305,2016,8448,6.77,16936.98507,43.93,15.85
2915700,2016,8495,4.55,16936.98507,43.93,15.85
2916708,2016,8557,3.74,16936.98507,43.93,15.85
2925402,2016,8694,2.6500000000000004,16936.98507,43.93,15.85
2912806,2016,8796,6.36,16936.98507,43.93,15.85
2919058,2016,8862,3.42,16936.98507,43.93,15.85
2909000,2016,8870,4.42,16936.98507,43.93,15.85
2920304,2016,8875,3.52,16936.98507,43.93,15.85
2906402,2016,8894,8.93,16936.98507,43.93,15.85
2923308,2016,8895,4.02,16936.98507,43.93,15.85
2921609,2016,8958,7.33,16936.98507,43.93,15.85
2919108,2016,9099,7.85,16936.98507,43.93,15.85
2917359,2016,9138,4.3,16936.98507,43.93,15.85
2917359,2016,9138,3.21,16936.98507,43.93,15.85
2902302,2016,9150,3.0700000000000003,16936.98507,43.93,15.85
2923506,2016,9191,4.41,16936.98507,43.93,15.85
2900108,2016,9212,10.53,16936.98507,43.93,15.85
2928307,2016,9232,6.43,16936.98507,43.93,15.85
2927101,2016,9297,5.46,16936.98507,43.93,15.85
2933109,2016,9404,5.92,16936.98507,43.93,15.85
2933174,2016,9409,7.6,16936.98507,43.93,15.85
2925931,2016,9414,2.43,16936.98507,43.93,15.85
2922854,2016,9485,5.65,16936.98507,43.93,15.85
2924900,2016,9529,4.359999999999999,16936.98507,43.93,15.85
2921450,2016,9735,7.97,16936.98507,43.93,15.85
2933406,2016,9743,4.56,16936.98507,43.93,15.85
2907558,2016,9764,6.15,16936.98507,43.93,15.85
2907004,2016,9809,4.86,16936.98507,43.93,15.85
2906899,2016,9890,5.58,16936.98507,43.93,15.85
2916203,2016,10022,5.74,16936.98507,43.93,15.85
2918456,2016,10032,4.79,16936.98507,43.93,15.85
2904803,2016,10044,2.5,16936.98507,43.93,15.85
2921906,2016,10096,3.84,16936.98507,43.93,15.85
2914109,2016,10107,3.05,16936.98507,43.93,15.85
2906105,2016,10146,5.81,16936.98507,43.93,15.85
2906105,2016,10146,5.0,16936.98507,43.93,15.85
2905107,2016,10179,2.23,16936.98507,43.93,15.85
2920007,2016,10183,10.98,16936.98507,43.93,15.85
2914307,2016,10184,4.970000000000001,16936.98507,43.93,15.85
2912004,2016,10337,7.1,16936.98507,43.93,15.85
2924678,2016,10386,3.35,16936.98507,43.93,15.85
2903953,2016,10515,4.64,16936.98507,43.93,15.85
2929370,2016,10735,5.46,16936.98507,43.93,15.85
2904407,2016,10768,6.71,16936.98507,43.93,15.85
2923902,2016,10784,4.0,16936.98507,43.93,15.85
2916609,2016,10799,3.32,16936.98507,43.93,15.85
2916302,2016,10856,4.300000000000001,16936.98507,43.93,15.85
2920809,2016,10941,5.78,16936.98507,43.93,15.85
2904209,2016,10957,7.22,16936.98507,43.93,15.85
2924652,2016,11036,4.97,16936.98507,43.93,15.85
2904506,2016,11049,6.38,16936.98507,43.93,15.85
2911006,2016,11279,4.68,16936.98507,43.93,15.85
2917334,2016,11366,7.859999999999999,16936.98507,43.93,15.85
2902203,2016,11385,3.67,16936.98507,43.93,15.85
2901502,2016,11402,4.25,16936.98507,43.93,15.85
2900504,2016,11405,2.27,16936.98507,43.93,15.85
2930766,2016,11517,5.65,16936.98507,43.93,15.85
2919306,2016,11544,4.24,16936.98507,43.93,15.85
2907707,2016,11558,5.22,16936.98507,43.93,15.85
2922250,2016,11571,5.07,16936.98507,43.93,15.85
2911303,2016,11603,6.43,16936.98507,43.93,15.85
