Ano,Código_IBGE,Aprovação_Rural,Aprovação_Urbana,Reprovação_Rural,Reprovação_Urbana,Abandono_Rural,Abandono_Urbana,Matrículas_Rural,Matrículas_Urbana,Docentes_Rural,Docentes_Urbana,Estabelecimentos_Rural,Estabelecimentos_Urbana,Turmas_Rural,Turmas_Urbana
2017,5217302,96.5,92.4,1.7,3.6,1.8,4.0,115.0,714.0,10,40,1,2,6.0,23.0
2017,5217609,92.2,92.1,7.8,5.8,0.0,2.1,131.0,3.17,8,139,1,8,5.0,91.0
2017,5218300,100.0,94.5,0.0,4.1,0.0,1.4,36.0,1.278,5,84,1,5,3.0,44.0
2017,5218904,89.5,93.6,2.6,6.4,7.9,0.0,37.0,629.0,18,44,3,2,7.0,27.0
2017,5219456,100.0,100.0,0.0,0.0,0.0,0.0,15.0,39.0,6,5,1,1,2.0,2.0
2017,5219803,95.1,97.3,1.6,0.3,3.3,2.4,60.0,301.0,10,16,1,1,4.0,14.0
2017,5221809,92.0,93.8,7.2,4.9,0.8,1.3,433.0,85.0,67,17,1,1,17.0,5.0
2017,5222302,97.5,100.0,2.5,0.0,0.0,0.0,82.0,86.0,7,13,1,1,3.0,4.0
2017,5300108,82.3,78.4,12.4,15.5,5.3,6.1,2.182,79.625,186,3.464,12,90,78.0,2.37
2018,1100015,87.1,90.8,12.9,2.1,0.0,7.1,31,732,26,73,2,2,5,42
2018,1100023,86.1,82.3,9.9,6.5,4.0,11.2,780,"2,978",101,176,2,6,27,110
2018,1100031,94.7,90.2,0.0,0.7,5.3,9.1,19,162,6,16,1,1,3,8
2018,1100049,86.0,89.8,3.5,4.5,10.5,5.7,86,"2,902",26,183,5,6,15,102
2018,1100064,92.5,87.0,5.4,4.1,2.1,8.9,531,445,61,39,1,2,16,27
2018,1100072,90.5,91.9,6.8,5.7,2.7,2.4,81,138,26,32,2,1,6,8
2018,1100080,81.9,90.8,0.0,5.3,18.1,3.9,93,322,34,44,1,1,5,15
2018,1100098,86.8,92.6,7.9,1.3,5.3,6.1,38,972,30,52,4,2,7,34
2018,1100106,100.0,80.4,0.0,9.6,0.0,10.0,44,"1,546",1,96,1,4,1,56
2018,1100114,87.4,91.8,3.6,2.7,9.0,5.5,361,"1,453",52,153,3,7,16,55
2018,1100122,88.9,84.7,11.1,9.8,0.0,5.5,37,"4,551",14,286,2,15,6,151
2018,1100130,80.5,90.9,7.5,7.7,12.0,1.4,176,829,14,39,1,3,9,41
2018,1100189,97.6,84.4,1.2,4.0,1.2,11.6,272,"1,118",20,87,1,3,9,36
2018,1100205,80.4,79.4,5.5,12.8,14.1,7.8,682,"14,500",88,852,9,36,38,471
2018,1100254,90.0,91.4,1.7,8.6,8.3,0.0,62,575,26,67,1,4,3,25
2018,1100304,62.5,76.3,31.3,15.4,6.2,8.3,17,"3,006",5,190,2,6,5,107
2018,1100338,82.3,90.5,0.2,3.5,17.5,6.0,407,510,31,39,2,1,15,21
2018,1100502,91.0,97.1,7.5,1.5,1.5,1.4,142,142,38,15,1,1,8,6
2018,1100700,86.5,87.2,12.5,1.2,1.0,11.6,99,266,6,44,1,1,4,12
2018,1100809,75.0,63.6,12.5,20.1,12.5,16.3,8,555,5,33,1,2,1,18
2018,1100924,91.1,83.4,1.8,4.4,7.1,12.2,57,362,26,36,3,1,7,17
2018,1101005,82.6,91.8,2.2,2.4,15.2,5.8,94,211,9,38,1,1,6,10
2018,1101450,100.0,95.3,0.0,0.8,0.0,3.9,4,133,26,9,1,1,2,6
2018,1101476,78.7,88.2,19.1,5.4,2.2,6.4,49,98,26,9,1,1,3,3
2018,1101492,92.9,99.0,0.0,0.8,7.1,0.2,19,640,26,42,1,1,3,25
2018,1200013,92.6,80.6,2.2,10.9,5.2,8.5,147,481,12,18,2,1,7,13
2018,1200054,86.4,74.5,3.4,20.8,10.2,4.7,59,229,9,13,1,1,5,7
2018,1200104,88.4,96.6,4.7,1.3,6.9,2.1,170,848,11,43,1,2,5,21
2018,1200138,78.7,95.6,4.6,1.7,16.7,2.7,197,320,24,22,10,1,19,12
2018,1200179,85.0,88.2,3.1,5.9,11.9,5.9,127,273,16,14,2,1,6,8
2018,1200203,89.0,80.1,5.3,13.4,5.7,6.5,"1,380","3,934",98,201,13,8,65,118
2018,1200252,95.7,81.2,0.0,11.7,4.3,7.1,39,615,11,27,1,1,2,18
2018,1200302,88.1,79.5,4.5,8.4,7.4,12.1,684,"1,047",60,38,17,1,49,31
2018,1200328,89.2,85.9,0.0,5.1,10.8,9.0,176,242,20,15,1,1,21,9
2018,1200336,84.7,90.0,4.7,2.4,10.6,7.6,174,634,33,43,3,3,21,20
2018,1200351,85.1,84.5,4.6,5.2,10.3,10.3,456,540,31,21,2,1,30,16
2018,1200385,88.0,80.8,6.0,7.4,6.0,11.8,245,480,26,16,4,1,14,14
2018,1200393,82.3,79.2,0.0,13.9,17.7,6.9,164,361,11,15,1,1,9,12
2018,1200401,90.1,84.8,4.6,10.2,5.3,5.0,709,"14,600",97,744,15,34,38,423
2018,1200427,87.3,94.9,3.1,2.2,9.6,2.9,502,317,65,21,10,1,43,11
2018,1200435,90.6,86.5,0.4,2.1,9.0,11.4,259,147,12,8,8,1,14,6
2018,1200450,96.9,79.9,0.0,11.2,3.1,8.9,237,733,42,37,7,1,19,21
2018,1200500,90.4,77.7,0.3,13.3,9.3,9.0,421,"1,103",33,68,18,3,33,32
2018,1200609,87.2,90.4,2.2,4.9,10.6,4.7,512,"1,326",44,81,14,3,36,41
2018,1200708,92.4,72.6,0.7,14.2,6.9,13.2,150,445,21,45,7,2,12,14
2018,1200807,92.2,98.1,3.5,0.9,4.3,1.0,627,130,52,9,8,1,30,5
2018,1300029,91.0,65.6,0.0,21.9,9.0,12.5,144,570,31,29,2,1,10,20
2018,1300060,81.6,85.6,13.6,13.9,4.8,0.5,412,365,49,50,3,1,25,13
2018,1300086,88.1,87.9,4.5,1.2,7.4,10.9,312,410,34,19,4,1,20,16
2018,1300102,92.3,87.4,7.7,5.7,0.0,6.9,145,530,31,40,1,1,9,21
2018,1300144,80.8,81.3,1.9,2.2,17.3,16.5,107,464,31,50,1,1,11,16
2018,1300201,72.4,76.9,0.0,3.6,27.6,19.5,30,574,4,51,1,1,3,19
2018,1300300,78.9,79.4,11.4,11.0,9.7,9.6,816,"1,454",35,99,2,2,48,49
2018,1300409,77.7,85.5,2.8,2.1,19.5,12.4,211,610,33,63,1,2,22,23
2018,1300508,80.4,76.9,7.8,10.8,11.8,12.3,"1,488",958,69,51,7,2,75,28
2018,1300607,88.7,87.5,6.9,4.6,4.4,7.9,"1,035","1,148",89,49,2,1,51,36
2018,1300631,81.1,83.3,6.9,6.4,12.0,10.3,478,935,31,68,1,2,22,30
2018,1300680,85.4,73.9,0.8,13.4,13.8,12.7,515,686,33,46,1,1,37,20
2018,1300706,81.8,87.5,2.0,4.7,16.2,7.8,251,"1,372",32,101,2,5,22,50
2018,1300805,80.9,89.6,5.2,9.3,13.9,1.1,897,965,69,54,7,2,61,31
2018,1300839,82.9,92.0,2.1,3.5,15.0,4.5,344,293,31,25,2,1,21,12
2018,1300904,89.5,82.9,1.2,9.7,9.3,7.4,87,298,31,39,1,1,5,13
2018,1301001,87.6,87.9,3.1,5.0,9.3,7.1,354,"1,150",32,80,2,3,21,37
2018,1301100,85.8,77.4,11.4,9.9,2.8,12.7,"1,037",760,65,53,3,1,56,22
2018,1301159,88.9,87.3,1.9,2.5,9.2,10.2,761,394,74,64,7,1,42,21
2018,1301209,83.1,83.7,6.4,12.9,10.5,3.4,805,"3,295",32,179,2,7,80,90
2018,1301308,76.9,74.6,20.4,10.0,2.7,15.4,260,808,33,59,1,2,16,30
2018,1301605,80.4,76.1,0.0,5.5,19.6,18.4,158,908,31,73,2,1,18,32
2018,1301654,87.2,83.4,2.8,6.8,10.0,9.8,141,537,32,25,1,1,12,18
2018,1301704,88.6,80.3,7.1,9.0,4.3,10.7,574,"1,884",71,74,5,4,32,56
2018,1301803,83.1,80.5,3.2,6.0,13.7,13.5,125,764,31,63,1,2,10,27
2018,1301852,83.5,76.3,5.6,14.7,10.9,9.0,"1,954","1,126",76,45,3,1,101,32
2018,1301902,90.7,85.7,2.3,6.0,7.0,8.3,"2,042","3,810",56,147,4,6,113,124
2018,1302009,83.3,74.1,15.3,7.8,1.4,18.1,74,508,31,21,2,1,8,13
2018,1302108,88.3,86.9,1.6,3.6,10.1,9.5,122,168,31,41,4,2,13,9
2018,1302207,91.6,72.3,2.4,27.7,6.0,0.0,169,337,31,18,2,1,11,10
2018,1302306,86.9,75.9,6.5,11.3,6.6,12.8,214,875,36,57,3,2,13,25
2018,1302405,82.8,89.1,12.5,3.4,4.7,7.5,405,"1,523",32,100,2,2,29,48
2018,1302504,84.5,85.2,9.8,4.8,5.7,10.0,"1,510","3,923",41,148,6,6,84,110
2018,1302553,89.3,84.2,5.1,6.1,5.6,9.7,637,611,33,44,1,1,48,18
2018,1302603,86.7,80.7,4.3,6.5,9.0,12.8,"1,181","99,982",33,"3,670",2,116,59,2580
2018,1302702,79.6,81.5,5.8,8.3,14.6,10.2,"1,195","1,454",65,93,4,2,72,49
2018,1302801,80.4,70.3,16.4,29.4,3.2,0.3,317,359,31,19,2,1,28,12
2018,1302900,79.2,78.6,8.2,7.8,12.6,13.6,963,"2,177",32,143,2,3,53,63
2018,1303007,88.8,93.8,0.5,1.5,10.7,4.7,590,527,32,59,4,1,40,15
2018,1303106,83.7,72.9,10.4,14.1,5.9,13.0,641,"1,212",31,57,1,2,38,30
2018,1303205,76.8,81.1,5.4,2.4,17.8,16.5,56,762,31,53,1,1,5,21
2018,1303304,80.7,85.3,5.3,7.2,14.0,7.5,207,874,36,39,2,2,15,24
2018,1303403,88.5,88.7,1.7,8.5,9.8,2.8,"1,847","4,769",66,229,4,9,133,140
2018,1303502,58.6,83.3,37.9,12.5,3.5,4.2,30,619,6,57,1,2,3,17
2018,1303536,85.2,81.5,0.9,9.4,13.9,9.1,329,"1,124",43,81,2,4,21,33
2018,1303569,76.3,78.6,17.4,7.1,6.3,14.3,258,948,31,32,1,1,10,26
2018,1303601,89.3,87.6,2.4,2.4,8.3,10.0,205,592,34,49,3,1,21,18
2018,1303700,83.8,75.9,8.0,24.1,8.2,0.0,464,"1,034",56,62,4,3,21,32
2018,1303809,79.8,78.1,3.5,10.0,16.7,11.9,"1,304","1,403",223,144,10,6,102,46
2018,1303908,91.5,83.4,3.9,7.5,4.6,9.1,"1,268","1,010",63,78,5,2,57,33
2018,1303957,94.4,83.6,0.8,0.6,4.8,15.8,137,496,36,21,1,1,13,16
2018,1304005,81.4,86.8,2.0,6.5,16.6,6.7,356,357,31,51,2,1,25,13
2018,1304062,84.7,79.3,5.7,12.4,9.6,8.3,"1,342","2,557",106,167,4,5,57,82
2018,1304104,89.1,92.2,10.9,6.8,0.0,1.0,55,704,31,52,1,2,3,21
2018,1304203,81.6,71.0,3.4,21.1,15.0,7.9,611,"3,005",57,182,4,7,38,98
2018,1304237,87.1,87.5,0.0,9.4,12.9,3.1,379,349,43,65,2,2,21,15
2018,1304260,77.5,77.3,21.2,21.6,1.3,1.1,153,361,37,23,3,1,12,12
2018,1304302,86.0,86.0,0.0,2.3,14.0,11.7,173,845,33,31,1,2,12,26
2018,1304401,86.1,92.0,6.9,4.2,7.0,3.8,331,480,52,46,3,1,24,15
2018,1400027,85.3,87.1,4.7,7.3,10.0,5.6,167,356,51,43,6,2,19,20
2018,1400050,84.5,90.9,4.5,6.7,11.0,2.4,253,264,65,22,8,1,24,12
2018,1400100,86.5,81.8,7.3,10.8,6.2,7.4,448,"13,088",111,792,10,32,35,482
2018,1400159,82.2,85.1,4.3,10.7,13.5,4.2,289,168,78,16,8,1,31,9
2018,1400175,80.1,61.4,10.0,27.7,9.9,10.9,548,94,99,11,11,1,40,4
2018,1400209,91.5,79.8,2.7,13.2,5.8,7.0,541,361,85,35,6,2,27,14
2018,1400233,88.2,89.9,3.1,5.0,8.7,5.1,160,158,30,17,3,1,11,8
2018,1400282,75.3,66.4,2.1,14.5,22.6,19.1,106,133,18,15,2,1,7,6
2018,1400308,73.5,89.3,5.7,6.5,20.8,4.2,218,464,37,32,4,1,16,18
2018,1400407,81.8,76.0,5.1,10.2,13.1,13.8,493,178,130,17,14,1,51,8
2018,1400456,83.6,85.2,2.7,5.2,13.7,9.6,296,239,95,18,12,1,37,10
2018,1400472,82.3,79.5,2.3,10.3,15.4,10.2,365,625,49,35,6,1,24,21
2018,1400506,100.0,94.0,0.0,0.5,0.0,5.5,20,214,7,20,1,1,2,11
2018,1400605,100.0,93.5,0.0,2.4,0.0,4.1,25,121,8,11,1,1,3,6
2018,1400704,78.9,86.6,6.5,11.9,14.6,1.5,506,70,92,11,11,1,38,4
2018,1500107,85.2,85.7,3.1,5.0,11.7,9.3,549,"6,462",68,457,5,16,25,236
2018,1500909,71.0,68.3,11.8,14.2,17.2,17.5,"1,036","1,414",34,42,3,1,32,37
2018,1500958,76.0,75.9,5.6,14.2,18.4,9.9,325,873,24,37,2,1,11,29
2018,1501204,81.1,72.4,18.9,15.5,0.0,12.1,188,"1,607",7,44,1,1,5,44
2018,1501303,77.4,73.1,10.7,7.4,11.9,19.5,"1,543","3,595",41,122,3,4,38,101
2018,1501501,62.6,72.7,5.5,11.8,31.9,15.5,367,"2,961",14,89,1,3,10,76
2018,1501576,70.6,73.8,4.9,9.3,24.5,16.9,109,454,64,14,5,1,23,16
2018,1501709,79.5,78.4,7.6,10.6,12.9,11.0,948,"4,276",78,308,5,11,33,137
2018,1501782,56.0,70.1,17.4,8.4,26.6,21.5,371,"1,628",11,58,1,2,10,49
2018,1501907,87.3,78.1,8.8,4.5,3.9,17.4,252,"1,385",13,53,1,1,8,44
2018,1501956,75.5,76.7,14.2,18.7,10.3,4.6,215,710,10,30,1,1,8,25
2018,1502004,79.2,81.3,12.1,8.8,8.7,9.9,422,360,32,23,3,1,17,14
2018,1502103,77.0,83.2,6.2,6.1,16.8,10.7,556,"5,179",15,169,2,7,17,163
2018,1502202,87.6,70.0,4.1,13.8,8.3,16.2,469,"2,656",31,139,2,7,15,82
2018,1502301,87.3,80.2,0.0,5.7,12.7,14.1,80,"2,055",35,96,6,4,17,61
2018,1502400,80.9,75.0,6.0,8.8,13.1,16.2,352,"7,476",16,423,1,15,10,224
2018,1502608,92.8,84.8,3.2,10.9,4.0,4.3,236,306,33,21,4,1,12,9
2018,1502764,59.1,64.4,0.0,5.7,40.9,29.9,22,277,8,11,1,1,2,16
2018,1502905,78.2,68.8,9.9,10.7,11.9,20.5,580,"1,165",43,39,2,2,20,33
2018,1502939,87.2,52.4,0.3,25.1,12.5,22.5,301,"1,410",13,44,1,1,10,42
2018,1503044,69.4,80.4,0.0,2.2,30.6,17.4,61,834,4,20,1,1,3,35
2018,1503077,74.2,83.8,1.2,3.0,24.6,13.2,252,"1,033",7,32,1,1,8,30
2018,1503200,80.5,76.3,4.3,12.8,15.2,10.9,270,"1,331",25,91,2,5,11,47
2018,1503408,79.7,75.3,0.0,6.8,20.3,17.9,61,362,8,21,1,1,3,11
2018,1503457,79.8,73.7,3.9,11.3,16.3,15.0,874,847,33,26,1,1,25,24
2018,1503507,78.7,83.1,10.1,14.5,11.2,2.4,631,697,54,47,4,3,26,24
2018,1503606,69.3,79.4,7.1,9.9,23.6,10.7,342,"3,165",22,161,2,10,14,100
2018,1503705,79.5,78.5,7.9,6.5,12.6,15.0,642,"1,384",19,46,2,2,18,42
2018,1503903,95.3,79.0,0.0,6.5,4.7,14.5,471,"2,007",19,34,1,2,21,60
2018,1504208,81.9,80.5,15.7,5.9,2.4,13.6,539,"10,770",45,381,3,22,18,322
2018,1504406,66.2,61.8,9.2,21.8,24.6,16.4,667,"1,112",26,32,2,1,24,32
2018,1504802,78.6,84.3,1.4,3.3,20.0,12.4,743,"2,516",45,121,4,4,20,90
2018,1505007,77.3,82.1,9.4,7.5,13.3,10.4,131,416,12,18,1,1,4,12
2018,1505064,68.2,78.3,8.4,3.3,23.4,18.4,414,"1,444",13,55,1,3,11,44
2018,1505403,73.6,79.9,6.6,8.9,19.8,11.2,241,535,19,28,1,2,7,14
2018,1505486,81.3,60.1,5.4,7.4,13.3,32.5,540,430,25,21,1,1,20,12
2018,1505536,73.4,72.1,10.8,12.9,15.8,15.0,632,"10,107",22,257,3,13,23,281
2018,1505601,82.1,86.9,3.6,3.1,14.3,10.0,113,269,12,16,1,1,3,10
2018,1506005,92.5,79.3,0.8,6.4,6.7,14.3,450,"1,357",11,28,1,2,12,42
2018,1506112,70.9,78.0,20.3,13.1,8.8,8.9,152,322,14,15,1,1,5,10
2018,1506195,83.4,84.3,1.0,4.4,15.6,11.3,190,842,8,23,1,1,7,25
2018,1506351,84.3,74.0,11.1,11.9,4.6,14.1,112,707,11,25,1,1,4,21
2018,1506401,83.7,73.4,2.2,9.6,14.1,17.0,94,188,8,11,1,1,3,6
2018,1506500,77.4,73.8,2.9,8.0,19.7,18.2,367,"2,467",23,84,1,3,13,66
2018,1506609,82.6,67.9,0.0,9.4,17.4,22.7,113,"1,020",13,48,1,2,5,28
2018,1506807,84.2,83.9,7.6,8.2,8.2,7.9,"1,861","13,230",85,680,7,30,61,475
2018,1507300,83.1,71.0,0.9,9.9,16.0,19.1,240,"1,327",9,32,1,1,8,47
2018,1507458,89.7,87.3,2.1,3.7,8.2,9.0,422,927,16,34,2,2,14,31
2018,1507953,72.7,69.0,3.9,15.8,23.4,15.2,564,"3,304",16,86,1,3,14,88
2018,1507961,64.3,77.4,29.3,1.5,6.4,21.1,291,418,24,25,1,1,10,12
2018,1508035,80.5,68.5,2.4,17.7,17.1,13.8,415,826,15,24,1,1,12,22
2018,1508050,54.8,48.6,10.5,16.7,34.7,34.7,213,413,7,14,1,1,6,13
2018,1508209,84.1,82.4,2.6,5.6,13.3,12.0,504,"1,942",53,76,4,3,21,56
2018,1508407,76.0,76.6,3.2,5.6,20.8,17.8,324,"1,315",18,42,2,2,10,37
2018,1600055,74.2,61.7,4.6,38.3,21.2,0.0,199,121,24,19,2,1,9,8
2018,1600204,60.5,71.7,21.9,6.3,17.6,22.0,116,214,14,14,2,1,6,8
2018,1600212,78.8,80.4,11.3,16.7,9.9,2.9,84,139,8,14,1,1,4,5
2018,1600253,75.5,77.1,19.6,19.8,4.9,3.1,146,101,16,18,4,1,12,5
2018,1600279,57.8,65.5,20.5,14.3,21.7,20.2,84,"2,134",8,118,1,3,3,70
2018,1600303,73.9,73.6,12.6,16.4,13.5,10.0,"1,590","16,560",127,"1,042",18,32,83,500
2018,1600402,71.6,98.1,12.8,1.9,15.6,0.0,450,473,33,18,5,1,18,13
2018,1600501,90.0,68.4,0.0,12.1,10.0,19.5,655,794,29,40,8,2,34,27
2018,1600535,49.0,71.4,33.7,18.3,17.3,10.3,99,851,16,83,2,3,9,30
2018,1600550,81.7,60.7,7.5,17.1,10.8,22.2,96,144,4,11,1,1,4,5
2018,1600600,73.0,77.5,9.8,14.6,17.2,7.9,743,"4,671",68,322,6,11,32,151
2018,1600709,73.1,60.9,6.2,25.9,20.7,13.2,139,377,20,11,5,1,15,11
2018,1600808,78.3,83.0,3.3,5.0,18.4,12.0,62,580,3,30,1,1,3,19
2018,1700400,96.2,93.6,2.5,3.8,1.3,2.6,85,245,9,17,1,1,4,9
2018,1701002,85.5,78.4,1.8,12.4,12.7,9.2,55,430,6,16,1,1,3,16
2018,1702208,82.1,88.9,16.8,9.4,1.1,1.7,815,"1,116",102,38,5,2,31,35
2018,1702406,91.9,93.0,4.1,5.4,4.0,1.6,181,330,24,35,2,3,9,15
2018,1703073,95.6,77.0,0.0,13.3,4.4,9.7,94,149,10,16,1,1,5,7
2018,1703800,83.5,87.9,1.0,4.0,15.5,8.1,96,371,14,15,2,1,6,12
2018,1703891,97.1,96.2,0.0,3.8,2.9,0.0,41,152,8,13,1,1,3,6
2018,1705508,97.2,82.3,0.9,12.3,1.9,5.4,122,"1,296",14,107,1,5,5,48
2018,1706001,88.9,84.8,0.0,12.2,11.1,3.0,13,204,11,15,1,1,2,9
2018,1707009,94.8,84.3,4.3,11.6,0.9,4.1,251,573,50,49,2,3,12,27
2018,1707405,80.5,89.4,9.9,8.3,9.6,2.3,303,232,35,14,2,1,13,9
2018,1707702,85.6,94.5,8.9,2.1,5.5,3.4,93,157,10,9,1,1,5,7
2018,1708205,81.3,80.8,1.1,14.4,17.6,4.8,92,570,28,24,7,2,19,20
2018,1709005,85.9,89.7,10.8,2.7,3.3,7.6,258,412,62,34,8,1,35,22
2018,1710508,73.9,96.6,18.2,3.4,7.9,0.0,177,314,59,27,9,2,45,12
2018,1711902,65.2,83.1,3.8,10.6,31.0,6.3,132,378,35,28,6,1,12,15
2018,1712405,97.7,91.2,2.3,8.2,0.0,0.6,45,147,7,9,1,1,3,6
2018,1713601,90.6,86.9,2.8,13.1,6.6,0.0,108,148,15,10,1,1,6,6
2018,1714302,89.6,81.1,9.0,14.2,1.4,4.7,69,110,14,11,2,1,5,6
2018,1716208,95.0,84.4,1.0,15.6,4.0,0.0,104,228,12,22,2,1,6,9
2018,1716505,100.0,95.3,0.0,3.9,0.0,0.8,33,550,14,21,2,1,6,21
2018,1716703,100.0,95.7,0.0,1.8,0.0,2.5,28,290,6,20,1,1,3,13
2018,1717800,92.9,92.8,3.6,0.7,3.5,6.5,29,141,8,19,1,1,3,8
2018,1718204,83.9,80.5,12.8,13.6,3.3,5.9,593,"1,649",60,143,4,9,25,60
2018,1718758,94.0,95.1,0.0,0.0,6.0,4.9,52,171,7,13,1,1,3,8
2018,1718840,88.6,92.2,0.0,5.8,11.4,2.0,39,104,14,12,3,1,9,6
2018,1718865,63.2,86.2,15.8,2.9,21.0,10.9,39,281,10,26,1,2,5,15
2018,1720101,64.9,83.5,35.1,11.9,0.0,4.6,38,113,8,17,1,1,3,6
2018,1720200,83.4,75.4,3.3,15.6,13.3,9.0,184,226,19,16,1,1,10,9
2018,1720259,97.9,93.8,1.1,0.0,1.0,6.2,104,51,17,8,2,1,6,3
2018,1720804,84.7,74.5,7.6,19.8,7.7,5.7,117,268,15,17,2,1,6,10
2018,1721109,68.2,78.0,20.8,8.1,11.0,13.9,195,195,22,20,2,1,11,12
2018,1721208,73.8,84.8,22.5,9.8,3.7,5.4,160,714,18,58,3,3,7,29
2018,2100055,82.9,86.2,7.9,9.6,9.2,4.2,782,"4,097",48,218,7,8,28,121
2018,2100154,79.8,86.8,9.1,11.4,11.1,1.8,593,250,28,11,2,1,17,7
2018,2100204,81.3,87.6,16.6,8.8,2.1,3.6,204,528,17,57,2,2,6,17
2018,2100402,92.6,89.0,0.7,4.7,6.7,6.3,148,209,7,13,1,1,5,8
2018,2100477,85.4,71.8,5.2,16.1,9.4,12.1,980,596,65,29,7,1,33,18
2018,2100600,63.6,75.3,13.0,11.8,23.4,12.9,165,"1,416",36,59,6,1,16,40
2018,2100709,70.9,73.3,18.3,14.5,10.8,12.2,416,441,26,25,2,1,13,13
2018,2100808,88.1,75.4,1.5,12.6,10.4,12.0,67,723,4,37,1,3,3,25
2018,2100907,78.4,76.5,15.1,20.2,6.5,3.3,752,833,35,64,2,4,22,28
2018,2100956,31.9,80.4,14.3,8.9,53.8,10.7,91,"1,276",21,44,3,2,9,41
2018,2101103,92.2,90.5,7.8,6.1,0.0,3.4,298,526,29,33,1,1,8,18
2018,2101202,96.0,83.8,2.0,10.3,2.0,5.9,107,"4,640",10,312,1,10,3,141
2018,2101251,75.0,87.0,17.3,10.9,7.7,2.1,312,825,24,56,1,2,9,24
2018,2101301,82.3,91.8,2.0,5.0,15.7,3.2,145,661,13,39,2,2,7,21
2018,2101509,91.7,87.0,0.8,6.5,7.5,6.5,274,425,27,48,1,2,13,20
2018,2101608,79.5,82.2,11.7,9.8,8.8,8.0,"1,430","2,800",135,184,20,7,61,93
2018,2101707,92.8,77.0,6.2,9.8,1.0,13.2,419,"2,829",39,110,1,5,11,74
2018,2101731,89.4,88.4,10.6,2.7,0.0,8.9,124,303,9,10,2,1,6,9
2018,2101806,83.8,84.5,13.5,7.7,2.7,7.8,37,142,6,11,1,1,3,6
2018,2101939,76.6,95.1,2.1,1.6,21.3,3.3,49,124,5,8,1,1,3,4
2018,2102002,88.9,83.7,1.1,1.4,10.0,14.9,482,"1,003",41,46,4,2,22,30
2018,2102036,90.5,80.9,5.1,11.3,4.4,7.8,152,"1,179",6,41,1,1,3,29
2018,2102101,87.6,81.0,8.0,11.0,4.4,8.0,431,"1,025",38,50,3,2,14,29
2018,2102150,86.1,75.7,2.8,8.4,11.1,15.9,259,218,19,11,1,1,12,7
2018,2102200,88.7,85.1,8.5,7.3,2.8,7.6,158,"1,070",3,41,3,1,8,28
2018,2102309,86.2,77.7,7.1,10.9,6.7,11.4,267,965,20,73,2,2,9,35
2018,2102325,76.6,78.7,13.8,13.4,9.6,7.9,851,"2,511",38,107,4,2,22,55
2018,2102358,78.4,76.1,9.5,10.7,12.1,13.2,77,495,6,19,1,2,3,12
2018,2102408,86.0,88.7,9.6,6.8,4.4,4.5,234,229,14,14,1,1,6,7
2018,2102507,84.9,85.2,5.7,1.3,9.4,13.5,159,468,6,22,1,1,4,12
2018,2102606,89.1,79.9,8.2,4.3,2.7,15.8,115,561,12,29,1,1,4,20
2018,2102754,97.8,99.6,0.0,0.0,2.2,0.4,89,234,9,15,1,1,4,6
2018,2102804,94.4,81.6,4.2,7.7,1.4,10.7,84,974,8,45,1,2,3,28
2018,2102903,84.1,78.0,3.7,8.4,12.2,13.6,109,"1,326",9,67,1,3,4,35
2018,2103000,81.7,85.7,11.2,10.8,7.1,3.5,"1,688","5,995",140,409,7,11,50,176
2018,2103174,76.7,75.8,5.9,13.0,17.4,11.2,489,611,35,36,2,1,19,20
2018,2103208,89.0,91.6,3.0,4.1,8.0,4.3,98,"2,832",10,116,1,3,6,78
2018,2103257,87.5,88.5,4.2,5.0,8.3,6.5,104,427,7,25,1,1,3,14
2018,2103307,88.0,79.1,6.1,11.2,5.9,9.7,681,"4,182",75,185,3,5,20,115
2018,2103505,95.2,84.2,1.0,7.0,3.8,8.8,129,"1,706",9,78,1,3,4,47
2018,2103604,96.0,87.3,2.0,7.7,2.0,5.0,288,"2,847",18,175,3,7,9,86
2018,2103703,90.3,85.9,0.0,8.4,9.7,5.7,95,"1,362",13,79,1,3,6,40
2018,2104008,86.2,91.0,11.6,5.4,2.2,3.6,280,687,24,48,2,2,12,22
2018,2104057,73.0,81.4,6.6,11.9,20.4,6.7,125,"1,177",8,53,1,2,4,34
2018,2104081,90.5,82.4,1.3,4.6,8.2,13.0,313,138,33,6,3,1,11,5
2018,2104099,92.0,93.6,5.0,2.1,3.0,4.3,272,637,15,24,2,1,12,19
2018,2104206,71.8,69.8,4.0,11.3,24.2,18.9,234,487,12,25,1,1,6,14
2018,2104404,92.3,79.4,1.9,10.3,5.8,10.3,159,628,12,28,2,1,6,18
2018,2104552,70.6,69.4,14.7,22.7,14.7,7.9,303,553,13,24,1,1,8,15
2018,2104602,85.9,85.5,10.8,6.1,3.3,8.4,250,358,20,25,2,2,9,13
2018,2104800,76.5,77.3,15.6,16.1,7.9,6.6,949,"2,584",83,148,12,8,45,80
2018,2104909,91.7,84.6,3.1,11.3,5.2,4.1,196,300,18,26,1,1,9,12
2018,2105005,83.5,79.7,8.2,11.0,8.3,9.3,158,"1,358",10,51,1,1,5,38
2018,2105104,82.3,84.7,8.9,7.9,8.8,7.4,656,736,28,38,2,1,16,20
2018,2105153,89.7,83.9,10.3,12.6,0.0,3.5,112,604,6,32,1,1,3,18
2018,2105203,100.0,98.8,0.0,1.2,0.0,0.0,32,333,3,21,1,1,3,12
