Ano,Código_IBGE,Aprovação,Reprovação,Abandono,Matrículas,Docentes,Estabelecimentos,Turmas
2008,2925501,56,4.6,39.4,114, 9 ,1,6
2008,2925907,89.8,1.3,8.9,317, 11 ,1,4
2008,2925931,97,0,3,106, 10 ,1,3
2008,2925956,83.8,3.7,12.5,432, 16 ,1,11
2008,2926301,75.5,8.6,15.9,448, 38 ,3,18
2008,2926509,92.1,0.6,7.3,181, 27 ,3,9
2008,2926707,95.6,0,4.4,92, 7 ,1,4
2008,2927200,100,0,0,0, -   ,0,0
2008,2927309,85.7,9.7,4.6,157, 11 ,1,5
2008,2927903,78.6,17,4.4,306, 32 ,1,10
2008,2928000,83.6,3.4,13,158, 20 ,2,9
2008,2928208,89.2,3.6,7.2,112, 10 ,1,4
2008,2928604,54.6,18.8,26.6,363, 17 ,2,11
2008,2928901,60,3.3,36.7,29, 8 ,1,1
2008,2929206,86.8,6.3,6.9,144, 17 ,2,6
2008,2929255,92.3,0,7.7,26, 6 ,1,1
2008,2929305,90.3,6.9,2.8,168, 28 ,1,8
2008,2929503,100,0,0,12, 7 ,1,1
2008,2929701,68.9,8.5,22.6,288, 14 ,1,6
2008,2930105,68.9,10.7,20.4,826, 64 ,4,29
2008,2930204,64.5,2.3,33.2,237, 14 ,1,7
2008,2930501,72.9,5.7,21.4,905, 89 ,8,38
2008,2930758,87.5,0,12.5,56, 4 ,1,2
2008,2931350,79.3,18.9,1.8,114, 15 ,1,5
2008,2931509,85.8,1.3,12.9,155, 15 ,1,5
2008,2932002,79.7,7.1,13.2,707, 58 ,5,27
2008,2933257,82.5,0,17.5,134, 6 ,1,5
2008,2933307,78.1,15.3,6.6,865, 37 ,1,23
2008,2933505,74.5,8.6,16.9,256, 24 ,2,11
2008,2933604,95,0.8,4.2,123, 8 ,1,4
2008,3100609,67.9,0,32.1,30, 8 ,1,1
2008,3101003,82.9,7.3,9.8,44, 12 ,1,2
2008,3103405,93.5,1.9,4.6,156, 26 ,2,7
2008,3103504,90.2,1.6,8.2,57, 10 ,1,3
2008,3104205,96.7,0,3.3,32, 12 ,1,3
2008,3104502,87.5,4.5,8,88, 10 ,1,3
2008,3104700,88.9,7.4,3.7,27, 10 ,1,3
2008,3104908,81.8,9.1,9.1,55, 10 ,1,3
2008,3105103,87.3,4.9,7.8,104, 30 ,1,4
2008,3106507,92.6,1.5,5.9,77, 17 ,2,4
2008,3107307,76.5,8.3,15.2,286, 35 ,2,9
2008,3107802,84.9,4.1,11,74, 14 ,1,3
2008,3108602,82.7,8,9.3,300, 28 ,2,10
2008,3108909,90.1,1.4,8.5,72, 15 ,1,4
2008,3114204,80.9,8.5,10.6,47, 12 ,1,3
2008,3116001,85.7,0,14.3,49, 12 ,1,3
2008,3116100,96.2,0,3.8,53, 18 ,2,3
2008,3117836,87.8,3.1,9.1,129, 14 ,1,6
2008,3118809,88.1,3.5,8.4,398, 51 ,4,18
2008,3119302,98.1,0,1.9,54, 9 ,1,3
2008,3120201,88.9,8.3,2.8,36, 8 ,1,3
2008,3120904,89.2,3.6,7.2,113, 21 ,1,6
2008,3121001,95.6,0.6,3.8,161, 14 ,1,6
2008,3121100,95.8,4.2,0,23, 9 ,1,2
2008,3121605,98.9,0,1.1,94, 12 ,1,4
2008,3123106,83.8,8.1,8.1,114, 12 ,1,3
2008,3124104,82.6,9.2,8.2,316, 33 ,2,12
2008,3124203,80.2,2.6,17.2,119, 12 ,1,3
2008,3126000,72.6,21.7,5.7,234, 24 ,1,7
2008,3127107,78.4,1.1,20.5,91, 11 ,1,4
2008,3127206,90,0,10,51, 12 ,1,3
2008,3127339,98.6,1.4,0,68, 14 ,1,3
2008,3127354,91.3,0,8.7,47, 11 ,1,2
2008,3130051,88.9,1.9,9.2,54, 12 ,1,2
2008,3130655,75.3,6.5,18.2,95, 11 ,1,3
2008,3132107,70.9,9.5,19.6,161, 26 ,2,6
2008,3132503,85.1,0,14.9,101, 14 ,1,4
2008,3133006,77.8,7.4,14.8,27, 5 ,1,3
2008,3133709,100,0,0,0, -   ,0,0
2008,3134004,90.2,2.4,7.4,90, 13 ,1,3
2008,3134202,84.6,7.7,7.7,31, 8 ,1,3
2008,3135050,85.1,5.3,9.6,482, 49 ,3,16
2008,3135209,83.6,12.8,3.6,1008, 104 ,6,34
2008,3136702,77.2,12,10.8,96, 20 ,1,4
2008,3137106,88.5,4.6,6.9,132, 11 ,1,5
2008,3137403,76.9,8.7,14.4,104, 9 ,1,4
2008,3138609,89.6,3.1,7.3,95, 16 ,1,4
2008,3138682,91.9,2.7,5.4,112, 11 ,1,3
2008,3139003,81.3,16.7,2,265, 15 ,1,9
2008,3139300,92.3,3.4,4.3,243, 24 ,2,8
2008,3140001,95.2,4,0.8,126, 13 ,1,6
2008,3140852,85.6,6.1,8.3,181, 13 ,1,6
2008,3141405,84.2,2.6,13.2,41, 10 ,1,2
2008,3141504,96.4,1.2,2.4,88, 11 ,1,3
2008,3141801,85,6.2,8.8,230, 34 ,3,10
2008,3142700,86.7,6.7,6.6,169, 24 ,2,7
2008,3142809,100,0,0,29, 9 ,1,3
2008,3142908,87.4,1.6,11,389, 27 ,1,12
2008,3143302,82.6,6.5,10.9,376, 60 ,2,19
2008,3143906,50,50,0,0, -   ,0,0
2008,3144003,92,4,4,52, 10 ,1,2
2008,3144102,88.3,8.6,3.1,380, 23 ,1,16
2008,3145059,86.2,6.2,7.6,149, 19 ,2,6
2008,3145307,91.8,2.4,5.8,304, 42 ,3,11
2008,3146255,93.2,0,6.8,149, 16 ,1,6
2008,3146305,88.7,5.2,6.1,127, 10 ,1,5
2008,3147105,71.5,6.6,21.9,140, 25 ,2,7
2008,3148004,88.3,8.4,3.3,184, 13 ,1,6
2008,3148103,92.3,0,7.7,67, 14 ,1,3
2008,3148509,92.2,0,7.8,68, 11 ,1,3
2008,3149309,84.9,11.8,3.3,253, 15 ,1,8
2008,3150570,93.8,0,6.2,67, 12 ,1,3
2008,3151404,80,17.1,2.9,72, 11 ,1,3
2008,3152204,74.5,12.5,13,274, 16 ,1,7
2008,3152501,82.9,11.6,5.5,168, 12 ,1,7
2008,3154457,97.8,0,2.2,95, 18 ,2,6
2008,3154606,75.8,11.2,13,230, 14 ,1,6
2008,3155603,76.5,2.9,20.6,456, 26 ,2,13
2008,3156502,79.4,11.3,9.3,174, 18 ,1,6
2008,3156809,100,0,0,43, 14 ,1,3
2008,3156908,90.4,6.4,3.2,102, 17 ,2,6
2008,3157005,81.6,17.2,1.2,414, 31 ,1,17
2008,3160306,89.4,1.5,9.1,78, 11 ,1,3
2008,3161106,84.6,9.2,6.2,458, 52 ,3,18
2008,3162401,77.4,12,10.6,226, 21 ,1,8
2008,3162450,85.6,1.5,12.9,266, 49 ,3,16
2008,3162708,89.7,4.5,5.8,226, 25 ,2,7
2008,3162807,73.3,20.8,5.9,371, 16 ,1,12
2008,3162948,97.4,2.6,0,71, 12 ,1,3
2008,3163508,100,0,0,37, 8 ,1,1
2008,3163805,89.7,2.3,8,88, 12 ,1,4
2008,3164100,93.3,1.3,5.4,79, 11 ,1,3
2008,3165206,89.5,5.3,5.2,38, 11 ,1,3
2008,3165552,96.8,0,3.2,66, 13 ,1,3
2008,3165701,87.5,6.3,6.2,32, 9 ,1,3
2008,3168606,80.2,9.6,10.2,189, 36 ,3,9
2008,3169604,97.3,0,2.7,38, 13 ,1,3
2008,3170206,93.2,6.8,0,287, 20 ,1,9
2008,3170404,87.6,7.1,5.3,247, 15 ,1,7
2008,3170909,77.6,3.6,18.8,336, 31 ,3,10
2008,3171600,80.2,14,5.8,85, 13 ,1,4
2008,3171709,67.1,5.5,27.4,80, 9 ,1,3
2008,3200136,85.7,4.8,9.5,21, 11 ,1,1
2008,3200904,92.6,2.1,5.3,99, 9 ,1,4
2008,3201001,93.2,0,6.8,105, 10 ,1,4
2008,3201159,84,6.1,9.9,174, 27 ,3,11
2008,3201209,68.2,8.7,23.1,326, 25 ,2,12
2008,3201407,80.4,3.6,16,54, 13 ,1,4
2008,3201506,85.2,14.2,0.6,351, 16 ,1,11
2008,3202256,95.7,0,4.3,115, 13 ,1,5
2008,3202405,88.1,7.7,4.2,145, 11 ,1,6
2008,3202702,84,6,10,55, 7 ,1,3
2008,3202900,91.4,1.2,7.4,86, 9 ,1,3
2008,3203205,99,0,1,108, 8 ,1,4
2008,3203320,68.5,25,6.5,400, 17 ,1,12
2008,3203403,79.6,0,20.4,279, 22 ,2,12
2008,3203908,90.4,7.7,1.9,53, 6 ,1,3
2008,3204054,93.3,1.7,5,61, 6 ,1,3
2008,3204401,95.3,1.6,3.1,66, 9 ,1,3
2008,3204500,81.4,8.2,10.4,97, 11 ,1,4
2008,3204559,80.1,3.2,16.7,254, 32 ,3,13
2008,3204609,81.9,0.7,17.4,277, 17 ,1,10
2008,3204906,95.6,1.3,3.1,165, 15 ,1,7
2008,3204955,95.9,3.3,0.8,128, 10 ,1,5
2008,3205010,91.5,0.6,7.9,184, 17 ,1,7
2008,3205150,96.4,0,3.6,28, 12 ,1,1
2008,3300100,75.3,9.6,15.1,151, 12 ,2,9
2008,3300209,78,12.7,9.3,158, 23 ,2,7
2008,3300407,79.7,4.1,16.2,75, 8 ,1,3
2008,3300506,89.8,4.1,6.1,48, 13 ,1,3
2008,3300605,72.9,16.8,10.3,106, 21 ,2,6
2008,3300704,55.6,25.9,18.5,55, 21 ,1,2
2008,3300803,85.7,10.2,4.1,59, 9 ,1,3
2008,3300902,100,0,0,24, 9 ,1,3
2008,3301009,73.5,13.8,12.7,2062, 199 ,11,70
2008,3301306,56.5,13,30.5,115, 17 ,1,6
2008,3301405,86.2,3.4,10.4,38, 11 ,1,3
2008,3301603,92.3,2.6,5.1,41, 11 ,1,3
2008,3301702,71.6,14.5,13.9,1447, 86 ,3,40
2008,3301801,87.2,7.7,5.1,40, 15 ,1,2
2008,3301900,61,21.5,17.5,177, 24 ,1,7
2008,3302007,51.6,20.6,27.8,844, 59 ,3,24
2008,3302056,78.3,8.7,13,23, 15 ,1,3
2008,3302403,53.4,37.9,8.7,59, 11 ,1,3
2008,3302502,58.8,10.4,30.8,500, 39 ,3,15
2008,3302908,73.1,26.9,0,70, 12 ,1,3
2008,3303401,82.4,12,5.6,444, 51 ,4,17
2008,3303500,66.9,12.4,20.7,471, 38 ,3,15
2008,3303906,63,25,12,98, 13 ,1,4
2008,3304102,76.6,10.6,12.8,93, 17 ,1,4
2008,3304144,42.9,28.6,28.5,8, 6 ,1,1
2008,3304201,73.4,18.7,7.9,149, 13 ,1,5
2008,3304524,69.6,5.9,24.5,104, 14 ,1,6
2008,3304755,87.7,4.1,8.2,94, 13 ,1,3
2008,3304904,70.2,6.4,23.4,108, 18 ,1,6
2008,3305000,86.7,6.9,6.4,209, 33 ,2,9
2008,3305505,83.3,0,16.7,25, 13 ,1,2
2008,3305554,66.8,16.7,16.5,3041, 182 ,6,80
2008,3305604,73.9,8.7,17.4,95, 12 ,1,4
2008,3305802,76,19,5,523, 33 ,1,15
2008,3306107,82.7,6,11.3,171, 20 ,2,8
2008,3306206,77.3,6.8,15.9,130, 20 ,1,6
2008,3500105,96.2,2.6,1.2,84, 19 ,1,3
2008,3501905,94.2,5.8,0,57, 9 ,1,2
2008,3502101,91.3,4.3,4.4,219, 23 ,2,9
2008,3502705,84.6,9.1,6.3,397, 42 ,3,13
2008,3504107,84.3,12.6,3.1,999, 82 ,5,30
2008,3505351,88.2,8.2,3.6,122, 18 ,2,6
2008,3505401,89.4,8.5,2.1,51, 5 ,1,3
2008,3508306,85.5,14.5,0,143, 12 ,1,5
2008,3508504,84,16,0,55, 11 ,1,2
2008,3508603,76.9,13.4,9.7,245, 41 ,3,10
2008,3509106,77.4,6.1,16.5,121, 16 ,1,5
2008,3509254,93.5,6.5,0,235, 28 ,2,8
2008,3509908,100,0,0,59, 9 ,1,3
2008,3510005,91,8.4,0.6,163, 11 ,1,4
2008,3510203,88.2,11.8,0,102, 11 ,1,4
2008,3511409,87.5,7.5,5,98, 11 ,1,3
2008,3513603,97,2,1,103, 27 ,2,6
2008,3514403,100,0,0,108, 12 ,1,3
2008,3514809,94,5,1,254, 34 ,3,11
2008,3515186,87.9,3,9.1,36, 15 ,1,1
2008,3515350,96.5,3.5,0,180, 33 ,3,9
2008,3516200,98.9,0,1.1,116, 18 ,1,4
2008,3517604,93.6,5.1,1.3,566, 52 ,5,22
2008,3518404,67.7,32.3,0,102, 17 ,1,5
2008,3519709,88.1,11.7,0.2,688, 77 ,4,23
2008,3520103,82.8,17.2,0,144, 17 ,1,4
2008,3520301,93,7,0,135, 15 ,1,5
2008,3521705,74,26,0,226, 33 ,2,9
2008,3522158,97.5,2.5,0,130, 21 ,2,7
2008,3522307,83.5,15.9,0.6,786, 79 ,5,25
2008,3522406,94.6,4,1.4,838, 55 ,5,26
2008,3522653,95.8,1.4,2.8,78, 10 ,1,3
2008,3522802,96.2,3.8,0,61, 14 ,1,4
2008,3523206,80.4,6.2,13.4,217, 20 ,1,8
2008,3524303,97.2,1.4,1.4,169, 11 ,1,7
2008,3524808,89.5,10.5,0,192, 21 ,1,5
2008,3525201,84.7,4,11.3,207, 27 ,1,6
2008,3525300,90.5,4.1,5.4,88, 17 ,1,3
2008,3526100,83,8,9,97, 14 ,1,5
2008,3526704,93.3,1.9,4.8,121, 23 ,2,6
2008,3527207,93,7,0,87, 13 ,1,3
2008,3528502,94.8,1.7,3.5,189, 27 ,2,7
2008,3529708,88,10.5,1.5,140, 15 ,1,4
2008,3529906,80,5.5,14.5,156, 26 ,2,7
2008,3530201,88.4,11.6,0,180, 43 ,3,9
2008,3530300,80.7,18.8,0.5,201, 17 ,1,6
2008,3530607,90.2,9.8,0,195, 14 ,1,5
2008,3530706,79.7,11.9,8.4,192, 20 ,1,6
2008,3531407,93.3,5.3,1.4,160, 10 ,1,4
2008,3532405,88.7,11.3,0,110, 14 ,1,3
2008,3532827,89.1,1.8,9.1,58, 13 ,1,3
2008,3534708,79.5,20.5,0,51, 12 ,1,3
2008,3535507,93.8,6.2,0,150, 14 ,1,4
2008,3535606,95.7,4.3,0,51, 12 ,1,3
2008,3535804,91.8,6.4,1.8,299, 20 ,1,8
2008,3536208,86,8.7,5.3,169, 17 ,1,6
2008,3537305,91.7,1.9,6.4,110, 17 ,1,4
2008,3537800,95.6,1.7,2.7,881, 100 ,6,30
2008,3538006,72,11.3,16.7,303, 35 ,2,11
2008,3538600,95,5,0,133, 16 ,1,5
2008,3538709,95.7,3,1.3,263, 37 ,2,10
2008,3538808,100,0,0,26, 9 ,1,1
2008,3539202,97.2,2.8,0,41, 11 ,1,3
2008,3539301,93.6,4.9,1.5,274, 25 ,1,9
2008,3540606,90.9,9.1,0,162, 16 ,1,6
2008,3541406,79.4,12.7,7.9,170, 22 ,1,5
2008,3541505,94,6,0,191, 19 ,1,5
2008,3541604,82.5,2.9,14.6,107, 15 ,1,5
2008,3541703,100,0,0,132, 12 ,1,4
2008,3542602,93.4,4.6,2,334, 49 ,3,14
2008,3542800,95.4,4.6,0,65, 11 ,1,3
2008,3543006,98.1,1.9,0,122, 23 ,2,6
2008,3543253,100,0,0,78, 10 ,1,3
2008,3543501,93,4.7,2.3,50, 10 ,1,3
2008,3544251,90.3,9.7,0,168, 28 ,2,8
2008,3545001,96.9,0,3.1,136, 14 ,1,5
2008,3546405,89.5,8.1,2.4,147, 18 ,1,4
2008,3548104,97.3,0,2.7,81, 13 ,1,3
2008,3549706,91.6,8.4,0,88, 13 ,1,3
2008,3550100,96.7,3.3,0,157, 10 ,1,4
2008,3550209,86.9,10.9,2.2,307, 31 ,2,11
2008,3550308,70.1,26.2,3.7,1895, 99 ,4,46
2008,3550803,77.8,1.4,20.8,74, 11 ,1,3
2008,3550902,100,0,0,24, 12 ,1,1
2008,3551603,93.2,2.3,4.5,54, 10 ,1,3
2008,3552007,77.3,6.7,16,76, 9 ,1,3
2008,3552106,87.1,10.5,2.4,453, 47 ,4,16
2008,3552502,78.9,21.1,0,116, 12 ,1,4
2008,3553807,68.2,0,31.8,44, 10 ,1,3
2008,3554102,99,1,0,114, 16 ,1,6
2008,3554300,96.9,1.5,1.6,172, 34 ,3,11
2008,3556206,94.3,5.7,0,161, 12 ,1,6
2008,3556602,97.2,1.9,0.9,113, 16 ,1,3
2008,3557105,91.3,2.2,6.5,47, 18 ,1,2
2008,4100202,89.4,4.7,5.9,175, 21 ,2,7
2008,4101101,60,15,25,18, 8 ,1,1
2008,4101200,86.8,7.5,5.7,112, 12 ,1,5
2008,4101309,89.6,6.3,4.1,48, 11 ,1,3
2008,4101606,70,8,22,51, 11 ,1,3
2008,4101655,91.1,1.8,7.1,58, 11 ,1,3
2008,4101804,89.8,3.8,6.4,364, 32 ,3,14
2008,4102307,75.3,10.1,14.6,180, 16 ,1,6
2008,4102406,83.8,4,12.2,101, 23 ,2,6
2008,4102901,83.7,7.3,9,123, 13 ,1,6
2008,4103040,86.2,3.1,10.7,69, 12 ,1,3
2008,4103354,67.4,4.3,28.3,47, 8 ,1,2
2008,4104006,65.5,16,18.5,212, 23 ,1,7
2008,4104204,86.4,4.8,8.8,507, 63 ,4,21
2008,4104253,79.8,6.4,13.8,112, 9 ,1,5
2008,4104303,93.7,6.3,0,181, 22 ,1,5
2008,4104402,84.1,3.7,12.2,84, 5 ,1,3
2008,4104428,85.3,4.4,10.3,70, 14 ,1,5
2008,4104451,96.7,0,3.3,92, 14 ,1,6
2008,4104808,93,6.6,0.4,226, 35 ,3,9
2008,4104907,79,13.1,7.9,317, 38 ,2,12
2008,4105003,89.4,4.3,6.3,99, 10 ,1,4
2008,4105201,86.5,2.7,10.8,149, 10 ,1,4
2008,4105300,82.8,1.6,15.6,74, 9 ,1,3
2008,4105409,90.6,5.1,4.3,264, 42 ,3,12
2008,4105706,60.9,4.3,34.8,50, 13 ,1,3
2008,4106001,81.7,6.7,11.6,67, 9 ,1,2
2008,4106506,100,0,0,31, 10 ,1,1
2008,4106803,97.6,1.2,1.2,86, 14 ,1,3
2008,4107108,97.3,2.7,0,235, 24 ,1,7
2008,4107207,92.9,4.8,2.3,87, 17 ,2,4
2008,4108403,93.9,6.1,0,53, 11 ,1,3
2008,4108700,86,5.3,8.7,67, 13 ,1,3
2008,4108957,87,6.1,6.9,118, 12 ,1,4
2008,4109302,89.7,3.4,6.9,62, 8 ,1,3
2008,4109401,75.4,10,14.6,534, 51 ,3,17
2008,4109500,70.2,6,23.8,85, 12 ,1,3
2008,4109609,73.2,0,26.8,98, 9 ,1,3
2008,4110508,87.2,6.4,6.4,47, 10 ,1,2
2008,4110706,88.4,5.1,6.5,278, 25 ,2,10
2008,4110805,91.6,1.1,7.3,97, 12 ,1,3
2008,4111258,48.5,0,51.5,98, 14 ,1,3
2008,4111407,92.6,7.4,0,80, 11 ,1,3
2008,4111506,88.2,0,11.8,29, 10 ,1,1
2008,4112009,95.8,0.8,3.4,126, 14 ,1,6
2008,4112504,81.9,5.1,13,184, 41 ,3,11
2008,4113106,87.5,7.5,5,41, 11 ,1,3
2008,4113205,92.1,5.1,2.8,486, 56 ,5,17
2008,4113254,81.7,18.3,0,71, 11 ,1,3
2008,4113304,95,5,0,23, 8 ,1,1
2008,4113452,76.1,17.4,6.5,49, 9 ,1,3
2008,4113700,62.1,28.2,9.7,125, 20 ,2,5
2008,4114302,82.8,3.4,13.8,118, 11 ,1,4
2008,4114401,83.3,10.4,6.3,53, 14 ,1,2
2008,4114609,94,4.6,1.4,217, 32 ,2,10
2008,4114906,71.4,17.9,10.7,55, 10 ,1,3
2008,4115408,92.3,1,6.7,110, 15 ,1,5
2008,4115739,75.5,14.3,10.2,49, 9 ,1,3
2008,4117057,93.7,0.8,5.5,142, 22 ,2,5
2008,4117271,80.6,11.3,8.1,64, 15 ,1,4
2008,4117305,83.3,7,9.7,389, 48 ,4,16
2008,4117602,85.7,0,14.3,14, 8 ,1,1
2008,4117701,85.2,5.2,9.6,353, 26 ,2,11
2008,4117909,91.4,8.6,0,190, 19 ,1,5
2008,4118501,81.6,15.8,2.6,81, 13 ,1,3
2008,4118600,85.7,5.7,8.6,39, 14 ,1,2
2008,4119509,64.5,27.6,7.9,301, 21 ,1,8
2008,4119608,89.9,6.5,3.6,378, 47 ,5,17
2008,4119905,83.5,16.5,0,89, 10 ,1,3
2008,4120150,86.7,0,13.3,16, 9 ,1,1
2008,4120606,89.2,6.4,4.4,700, 70 ,4,24
2008,4120903,90.3,5.7,4,188, 51 ,5,13
2008,4121000,79.1,20.2,0.7,136, 23 ,1,7
2008,4121208,85.3,1.2,13.5,435, 49 ,4,16
2008,4121406,88.9,5.6,5.5,33, 7 ,1,1
2008,4121505,86.7,3.3,10,194, 24 ,2,8
2008,4121703,87.7,4.3,8,189, 19 ,1,6
2008,4121802,100,0,0,42, 12 ,1,3
2008,4122008,91.2,4.4,4.4,70, 15 ,1,3
2008,4122156,86,6.6,7.4,480, 69 ,4,22
2008,4122206,77.8,9.1,13.1,180, 14 ,1,6
2008,4122305,93.6,6.4,0,231, 26 ,1,7
2008,4122651,88.2,2.2,9.6,93, 12 ,1,3
2008,4123501,83.9,5,11.1,379, 43 ,3,18
2008,4123857,92.6,7.4,0,113, 12 ,1,3
2008,4123907,88.2,11.8,0,109, 23 ,1,4
2008,4124103,60.2,8.8,31,115, 22 ,2,5
2008,4124806,89,11,0,120, 20 ,1,5
2008,4125100,79.3,1.3,19.4,152, 17 ,1,4
2008,4125506,94.2,4.1,1.7,127, 13 ,1,4
2008,4125605,83.1,8.2,8.7,200, 21 ,2,7
2008,4125704,91.7,8.3,0,26, 19 ,2,2
2008,4126207,87.3,1.8,10.9,54, 7 ,1,3
2008,4126306,65.7,7.9,26.4,150, 11 ,1,5
2008,4127502,82.6,15.9,1.5,146, 17 ,1,5
2008,4127601,88.5,3.8,7.7,185, 17 ,1,6
2008,4127700,84.4,10.2,5.4,323, 41 ,2,12
2008,4127809,73.3,8.3,18.4,62, 9 ,1,3
2008,4127965,71.7,7.8,20.5,184, 17 ,1,7
2008,4128104,100,0,0,106, 19 ,1,3
2008,4128203,89.2,5.4,5.4,36, 12 ,1,3
2008,4128500,80.4,4.3,15.3,46, 12 ,1,3
2008,4128633,78,14.6,7.4,83, 10 ,1,3
2008,4200101,92.9,5,2.1,245, 14 ,2,12
2008,4200903,97.1,2.9,0,69, 10 ,1,3
2008,4202800,95.7,0,4.3,46, 11 ,1,3
2008,4203402,96.2,1,2.8,104, 13 ,1,6
2008,4203501,97.3,2.2,0.5,188, 13 ,1,7
2008,4203600,93.8,3.1,3.1,31, 10 ,1,3
2008,4203709,97.4,0,2.6,39, 11 ,1,3
2008,4203808,98.8,1.2,0,256, 12 ,1,8
2008,4204202,97.5,0,2.5,39, 9 ,1,3
2008,4204301,94.9,3.9,1.2,502, 43 ,2,17
2008,4204608,81.5,8.6,9.9,499, 40 ,2,17
2008,4204806,86.5,7.7,5.8,52, 11 ,1,3
2008,4204905,97.3,1.3,1.4,77, 12 ,1,3
2008,4205001,95.4,3.6,1,207, 26 ,2,10
2008,4205100,73.3,4.4,22.3,46, 7 ,1,3
2008,4205456,90.9,0,9.1,25, 5 ,1,1
2008,4207205,87.4,11.7,0.9,107, 13 ,1,4
2008,4207684,81.1,13.3,5.6,88, 11 ,1,5
2008,4207700,92.7,0,7.3,41, 11 ,1,3
2008,4208104,92.9,2.4,4.7,84, 8 ,1,3
2008,4208401,92.7,6.1,1.2,340, 35 ,3,13
2008,4208906,94.9,0.8,4.3,118, 10 ,1,4
2008,4209102,95.7,1,3.3,224, 23 ,2,9
2008,4209151,87.5,2.1,10.4,49, 9 ,1,3
2008,4209300,83.3,10.4,6.3,99, 7 ,1,9
2008,4209409,93,4.7,2.3,174, 23 ,2,10
2008,4210001,100,0,0,69, 10 ,1,3
2008,4210605,95,3.5,1.5,200, 17 ,1,7
2008,4211801,95.7,2.1,2.2,49, 9 ,1,3
2008,4212007,94.8,3.1,2.1,98, 13 ,1,6
2008,4212106,91.8,4.9,3.3,61, 10 ,1,3
2008,4212205,86.2,7.8,6,117, 12 ,1,4
2008,4212700,96.3,3.7,0,79, 12 ,1,3
2008,4214003,100,0,0,60, 6 ,1,3
2008,4214805,91.3,3.1,5.6,428, 38 ,1,17
2008,4215075,94.7,5.3,0,19, 5 ,1,1
2008,4215653,90.4,7.8,1.8,385, 39 ,1,12
2008,4216255,98.6,0,1.4,73, 11 ,1,3
2008,4216800,88.7,11.3,0,174, 10 ,1,8
2008,4217204,97.7,2.3,0,182, 10 ,1,7
2008,4217956,94.9,1,4.1,96, 12 ,1,6
2008,4218707,72.4,15.3,12.3,99, 12 ,1,4
2008,4219358,86.5,9.6,3.9,54, 8 ,1,3
2008,4300109,82.4,9.4,8.2,87, 18 ,1,6
2008,4300208,83.5,7.6,8.9,229, 20 ,1,9
2008,4300406,80.9,12.6,6.5,504, 58 ,5,21
2008,4300802,81.1,15.1,3.8,54, 11 ,1,3
2008,4302253,94.1,2,3.9,100, 12 ,1,6
2008,4302378,97.8,2.2,0,98, 11 ,1,3
2008,4302501,93.1,3.4,3.5,60, 9 ,1,3
2008,4302808,82.8,8.4,8.8,221, 29 ,3,10
2008,4303004,69,29.6,1.4,72, 11 ,1,3
2008,4303509,76.3,7.2,16.5,103, 7 ,1,4
2008,4304200,89.6,3,7.4,67, 14 ,1,4
2008,4304507,72.8,17.5,9.7,328, 32 ,4,12
2008,4304655,77.9,10,12.1,142, 11 ,1,8
2008,4304705,74,16,10,51, 7 ,1,3
2008,4304853,96.6,3.4,0,88, 7 ,1,4
2008,4305108,84.9,13.2,1.9,55, 12 ,1,3
2008,4305124,62.4,16.8,20.8,105, 10 ,1,4
2008,4306205,92.9,1.4,5.7,137, 18 ,1,6
2008,4306767,62.8,20.9,16.3,86, 8 ,1,3
2008,4306908,88.4,1.1,10.5,106, 7 ,1,5
2008,4307005,96.2,2.2,1.6,188, 17 ,1,6
2008,4307500,76.9,19.2,3.9,26, 10 ,1,3
2008,4307906,81.2,15.9,2.9,69, 11 ,1,4
2008,4308300,100,0,0,38, 7 ,1,3
2008,4308508,85.1,14.5,0.4,253, 13 ,1,7
2008,4309209,70.7,19.9,9.4,408, 25 ,2,12
2008,4309654,59.7,11.4,28.9,312, 17 ,2,11
2008,4310538,83.5,10.3,6.2,193, 12 ,1,8
2008,4311007,56.8,31.8,11.4,49, 9 ,1,3
2008,4311106,76.1,19.7,4.2,73, 12 ,1,3
2008,4311155,75.5,3.8,20.7,56, 11 ,1,3
2008,4311205,69.4,14.9,15.7,123, 16 ,1,4
2008,4311304,98.1,1.9,0,171, 11 ,1,6
2008,4311718,55.8,35.4,8.8,130, 12 ,1,4
2008,4311734,91.8,1.2,7,85, 6 ,1,4
2008,4312500,79.5,11,9.5,148, 9 ,1,6
2008,4313334,93.7,2.5,3.8,81, 8 ,1,5
2008,4313409,73.5,17.3,9.2,309, 25 ,1,12
2008,4313706,99.1,0.9,0,213, 14 ,1,7
2008,4314407,50.5,44.8,4.7,316, 19 ,1,10
2008,4314605,72.5,12.5,15,43, 6 ,1,3
2008,4314779,92.5,0,7.5,106, 9 ,1,2
2008,4315107,85.5,8.1,6.4,60, 11 ,1,3
2008,4315404,77.2,1.2,21.6,180, 13 ,1,7
2008,4315701,70.6,14.4,15,155, 11 ,1,5
2008,4316907,71.4,6.1,22.5,49, 9 ,1,3
2008,4317202,94.1,5.3,0.6,175, 13 ,1,6
2008,4317301,52.1,27.5,20.4,147, 14 ,1,7
2008,4317509,87.1,6.9,6,107, 14 ,1,5
2008,4317608,76.1,6,17.9,67, 12 ,1,4
2008,4317707,79.7,10.7,9.6,200, 23 ,2,8
2008,4318002,66.1,26.6,7.3,112, 12 ,1,6
