Município,Ano,UF,Código IBGE,Valor Consolidado
Afonso Cláudio,2022,ES,3200102,23935964.02
Afonso Cláudio,2023,ES,3200102,15094085.709999999
Afonso Cunha,2007,MA,2100105,1677227.96
Afonso Cunha,2008,MA,2100105,2262933.56
Afonso Cunha,2009,MA,2100105,2631093.1
Afonso Cunha,2010,MA,2100105,2460154.29
Afonso Cunha,2011,MA,2100105,4699576.24
Afonso Cunha,2012,MA,2100105,5740292.9799999995
Afonso Cunha,2013,MA,2100105,5950755.220000001
Afonso Cunha,2014,MA,2100105,6649491.57
Afonso Cunha,2015,MA,2100105,8123984.0200000005
Afonso Cunha,2016,MA,2100105,8162663.58
Afonso Cunha,2017,MA,2100105,7614553.57
Afonso Cunha,2018,MA,2100105,8697673.77
Afonso Cunha,2019,MA,2100105,9855130.629999999
Afonso Cunha,2020,MA,2100105,9910989.17
Afonso Cunha,2021,MA,2100105,11921117.78
Afonso Cunha,2022,MA,2100105,18163054.740000002
Afonso Cunha,2023,MA,2100105,15326830.36
Afrânio,2007,PE,2600203,4469669.57
Afrânio,2008,PE,2600203,5729116.21
Afrânio,2009,PE,2600203,6552290.45
Afrânio,2010,PE,2600203,7362263.84
Afrânio,2011,PE,2600203,9476576.629999999
Afrânio,2012,PE,2600203,9527162.870000001
Afrânio,2013,PE,2600203,10239032.639999999
Afrânio,2014,PE,2600203,11314636.34
Afrânio,2015,PE,2600203,11190497.799999999
Afrânio,2016,PE,2600203,12610955.39
Afrânio,2017,PE,2600203,11293311.030000001
Afrânio,2018,PE,2600203,11978848.43
Afrânio,2019,PE,2600203,13180120.41
Afrânio,2020,PE,2600203,12593947.969999999
Afrânio,2021,PE,2600203,15725378.72
Afrânio,2022,PE,2600203,18585506.669999998
Afrânio,2023,PE,2600203,11510740.059999999
Afuá,2007,PA,1500305,14383461.38
Afuá,2008,PA,1500305,17918852.82
Afuá,2009,PA,1500305,18570855.88
Afuá,2010,PA,1500305,22657831.1
Afuá,2011,PA,1500305,31139313.52
Afuá,2012,PA,1500305,35403658.79
Afuá,2013,PA,1500305,31497641.52
Afuá,2014,PA,1500305,38849646.87
Afuá,2015,PA,1500305,41232236.38
Afuá,2016,PA,1500305,40649723.18
Afuá,2017,PA,1500305,44216288.93
Afuá,2018,PA,1500305,50802983.47
Afuá,2019,PA,1500305,57833077.33
Afuá,2020,PA,1500305,54580377.5
Afuá,2021,PA,1500305,62355537.81
Afuá,2022,PA,1500305,94369143.60000001
Afuá,2023,PA,1500305,61244186.0
Agrestina,2007,PE,2600302,4608864.34
Agrestina,2008,PE,2600302,5788733.090000001
Agrestina,2009,PE,2600302,7006473.390000001
Agrestina,2010,PE,2600302,8297152.15
Agrestina,2011,PE,2600302,9819302.5
Agrestina,2012,PE,2600302,9803299.44
Agrestina,2013,PE,2600302,10543764.82
Agrestina,2014,PE,2600302,12228899.57
Agrestina,2015,PE,2600302,12937801.57
Agrestina,2016,PE,2600302,14547377.83
Agrestina,2017,PE,2600302,15010359.51
Agrestina,2018,PE,2600302,15078693.33
Agrestina,2019,PE,2600302,16475693.559999999
Agrestina,2020,PE,2600302,15889766.41
Agrestina,2021,PE,2600302,19133389.37
Agrestina,2022,PE,2600302,23187484.650000002
Agrestina,2023,PE,2600302,16325880.96
Agricolândia,2007,PI,2200103,904738.94
Agricolândia,2008,PI,2200103,1088601.08
Agricolândia,2009,PI,2200103,1295083.34
Agricolândia,2010,PI,2200103,1385756.82
Agricolândia,2011,PI,2200103,1731349.0699999998
Agricolândia,2012,PI,2200103,1823441.97
Agricolândia,2013,PI,2200103,1863551.47
Agricolândia,2014,PI,2200103,2288280.5700000003
Agricolândia,2015,PI,2200103,2505595.19
Agricolândia,2016,PI,2200103,2740810.1
Agricolândia,2017,PI,2200103,2729608.75
Agricolândia,2018,PI,2200103,2831520.91
Agricolândia,2019,PI,2200103,3121970.99
Agricolândia,2020,PI,2200103,3325300.34
Agricolândia,2021,PI,2200103,4646530.7
Agricolândia,2022,PI,2200103,6248634.23
Agricolândia,2023,PI,2200103,3997459.5700000003
Agrolândia,2007,SC,4200200,961778.7499999999
Agrolândia,2008,SC,4200200,1206104.05
Agrolândia,2009,SC,4200200,1566289.1500000001
Agrolândia,2010,SC,4200200,1884870.94
Agrolândia,2011,SC,4200200,2299785.45
Agrolândia,2012,SC,4200200,2800716.11
Agrolândia,2013,SC,4200200,3315159.6300000004
Agrolândia,2014,SC,4200200,3834387.19
Agrolândia,2015,SC,4200200,4116594.77
Agrolândia,2016,SC,4200200,4496812.68
Agrolândia,2017,SC,4200200,4641486.03
Agrolândia,2018,SC,4200200,5291951.6
Agrolândia,2019,SC,4200200,5470023.62
Agrolândia,2020,SC,4200200,5888206.14
Agrolândia,2021,SC,4200200,7069235.779999999
Agrolândia,2022,SC,4200200,8130048.34
Agrolândia,2023,SC,4200200,7754763.02
Agronômica,2007,SC,4200309,406871.06
Agronômica,2008,SC,4200309,602763.84
Agronômica,2009,SC,4200309,736519.58
Agronômica,2010,SC,4200309,986302.53
Agronômica,2011,SC,4200309,1185623.85
Agronômica,2012,SC,4200309,1297596.9100000001
Agronômica,2013,SC,4200309,1443534.52
Agronômica,2014,SC,4200309,1862489.4200000002
Agronômica,2015,SC,4200309,1958292.85
Agronômica,2016,SC,4200309,2261230.03
Agronômica,2017,SC,4200309,2185112.13
Agronômica,2018,SC,4200309,2567414.19
Agronômica,2019,SC,4200309,2241003.73
Agronômica,2020,SC,4200309,2348093.29
Agronômica,2021,SC,4200309,2789287.75
Agronômica,2022,SC,4200309,3258128.04
Agronômica,2023,SC,4200309,3064325.71
Aguanil,2007,MG,3100807,746763.27
Aguanil,2008,MG,3100807,1013108.2699999999
Aguanil,2009,MG,3100807,978450.65
Aguanil,2010,MG,3100807,1057401.0499999998
Aguanil,2011,MG,3100807,1277144.3800000001
Aguanil,2012,MG,3100807,1352981.9
Aguanil,2013,MG,3100807,1560227.6599999997
Aguanil,2014,MG,3100807,1705735.44
Aguanil,2015,MG,3100807,1682118.3100000003
Aguanil,2016,MG,3100807,1976273.45
Aguanil,2017,MG,3100807,1844691.3599999999
Aguanil,2018,MG,3100807,1411896.8900000001
Aguanil,2019,MG,3100807,2298201.4
Aguanil,2020,MG,3100807,2671481.5
Aguanil,2021,MG,3100807,3200815.84
Aguanil,2022,MG,3100807,3068749.36
Aguanil,2023,MG,3100807,2035274.6
Aguaí,2007,SP,3500303,4522328.86
Aguaí,2008,SP,3500303,6598906.48
Aguaí,2009,SP,3500303,7427004.2299999995
Aguaí,2010,SP,3500303,9006393.68
Aguaí,2011,SP,3500303,10834504.95
Aguaí,2012,SP,3500303,11686134.18
Aguaí,2013,SP,3500303,13902850.649999999
Aguaí,2014,SP,3500303,14099660.69
Aguaí,2015,SP,3500303,14438501.42
Aguaí,2016,SP,3500303,14526697.16
Aguaí,2017,SP,3500303,15044253.53
Aguaí,2018,SP,3500303,16385992.73
Aguaí,2019,SP,3500303,18642073.77
Aguaí,2020,SP,3500303,18874467.07
Aguaí,2021,SP,3500303,23417687.799999997
Aguaí,2022,SP,3500303,25917283.92
Aguaí,2023,SP,3500303,15271794.38
Agudo,2007,RS,4300109,2906244.6499999994
Agudo,2008,RS,4300109,3829653.08
Agudo,2009,RS,4300109,3909615.69
Agudo,2010,RS,4300109,4673309.92
Agudo,2011,RS,4300109,4980439.31
Agudo,2012,RS,4300109,5618765.220000001
Agudo,2013,RS,4300109,6215973.24
Agudo,2014,RS,4300109,7081476.569999999
Agudo,2015,RS,4300109,7898499.209999999
Agudo,2016,RS,4300109,8549526.98
Agudo,2017,RS,4300109,8794698.88
Agudo,2018,RS,4300109,9861571.93
Agudo,2019,RS,4300109,10477133.959999999
Agudo,2020,RS,4300109,10832911.4
Agudo,2021,RS,4300109,14742323.98
Agudo,2022,RS,4300109,14885210.71
Agudo,2023,RS,4300109,9232435.459999999
Agudos,2007,SP,3500709,4477548.66
Agudos,2008,SP,3500709,6375711.47
Agudos,2009,SP,3500709,7601968.140000001
Agudos,2010,SP,3500709,9083779.47
Agudos,2011,SP,3500709,10559777.76
Agudos,2012,SP,3500709,11331222.57
Agudos,2013,SP,3500709,12937744.97
Agudos,2014,SP,3500709,13721882.09
Agudos,2015,SP,3500709,15130124.82
Agudos,2016,SP,3500709,16255752.91
Agudos,2017,SP,3500709,17016759.36
Agudos,2018,SP,3500709,18199066.419999998
Agudos,2019,SP,3500709,20303518.69
Agudos,2020,SP,3500709,19802609.95
Agudos,2021,SP,3500709,24178474.13
Agudos,2022,SP,3500709,26009351.37
Agudos,2023,SP,3500709,16571953.62
Agudos do Sul,2007,PR,4100301,1208770.9100000001
Agudos do Sul,2008,PR,4100301,1504764.8
Agudos do Sul,2009,PR,4100301,1544083.55
Agudos do Sul,2010,PR,4100301,1561569.62
Agudos do Sul,2011,PR,4100301,1935416.4699999997
Agudos do Sul,2012,PR,4100301,2018875.21
Agudos do Sul,2013,PR,4100301,2462040.27
Agudos do Sul,2014,PR,4100301,2697544.67
Agudos do Sul,2015,PR,4100301,3217732.68
Agudos do Sul,2016,PR,4100301,3187065.06
Agudos do Sul,2017,PR,4100301,3788403.68
Agudos do Sul,2018,PR,4100301,3738438.29
Agudos do Sul,2019,PR,4100301,4337704.09
Agudos do Sul,2020,PR,4100301,4628194.55
Agudos do Sul,2021,PR,4100301,5626034.62
Agudos do Sul,2022,PR,4100301,6635832.56
Agudos do Sul,2023,PR,4100301,4246550.46
Aguiar,2007,PB,2500205,850001.47
Aguiar,2008,PB,2500205,1100792.45
Aguiar,2009,PB,2500205,1146040.29
Aguiar,2010,PB,2500205,1776985.8499999999
Aguiar,2011,PB,2500205,2063721.5699999998
Aguiar,2012,PB,2500205,1948702.95
Aguiar,2013,PB,2500205,2405494.42
Aguiar,2014,PB,2500205,2961926.83
Aguiar,2015,PB,2500205,3090950.1999999997
Aguiar,2016,PB,2500205,3336461.14
Aguiar,2017,PB,2500205,3067049.1
Aguiar,2018,PB,2500205,2795733.95
Aguiar,2019,PB,2500205,3348453.7600000002
Aguiar,2020,PB,2500205,3206885.77
Aguiar,2021,PB,2500205,3969083.49
Aguiar,2022,PB,2500205,4047353.19
Aguiar,2023,PB,2500205,3211679.11
Aguiarnópolis,2007,TO,1700301,969729.48
Aguiarnópolis,2008,TO,1700301,1262420.4500000002
Aguiarnópolis,2009,TO,1700301,1447582.2
Aguiarnópolis,2010,TO,1700301,1616017.85
Aguiarnópolis,2011,TO,1700301,2073099.88
Aguiarnópolis,2012,TO,1700301,2230357.0300000003
Aguiarnópolis,2013,TO,1700301,2700621.31
Aguiarnópolis,2014,TO,1700301,3321361.15
Aguiarnópolis,2015,TO,1700301,3345189.72
Aguiarnópolis,2016,TO,1700301,3587603.74
Aguiarnópolis,2017,TO,1700301,3891577.84
Aguiarnópolis,2018,TO,1700301,3944870.88
Aguiarnópolis,2019,TO,1700301,4055998.11
Aguiarnópolis,2020,TO,1700301,3793151.59
Aguiarnópolis,2021,TO,1700301,4627570.99
Aguiarnópolis,2022,TO,1700301,6427673.38
Aguiarnópolis,2023,TO,1700301,4313750.44
Aimorés,2007,MG,3101102,2065209.5100000002
Aimorés,2008,MG,3101102,2613647.35
Aimorés,2009,MG,3101102,3213441.64
Aimorés,2010,MG,3101102,3869578.08
Aimorés,2011,MG,3101102,4443810.22
Aimorés,2012,MG,3101102,4732896.83
Aimorés,2013,MG,3101102,5449520.18
Aimorés,2014,MG,3101102,6184799.95
Aimorés,2015,MG,3101102,6008011.97
Aimorés,2016,MG,3101102,6609108.94
Aimorés,2017,MG,3101102,6928075.25
Aimorés,2018,MG,3101102,5100204.1899999995
Aimorés,2019,MG,3101102,8207407.929999999
Aimorés,2020,MG,3101102,9544344.91
Aimorés,2021,MG,3101102,12210853.49
Aimorés,2022,MG,3101102,12250446.59
Aimorés,2023,MG,3101102,8730466.73
Aiquara,2007,BA,2900603,1385897.4899999998
Aiquara,2008,BA,2900603,1729602.35
Aiquara,2009,BA,2900603,1808729.29
Aiquara,2010,BA,2900603,2008588.25
Aiquara,2011,BA,2900603,2507740.18
Aiquara,2012,BA,2900603,2653897.48
Aiquara,2013,BA,2900603,2593990.97
Aiquara,2014,BA,2900603,2778060.71
Aiquara,2015,BA,2900603,2834988.04
Aiquara,2016,BA,2900603,3088833.42
Aiquara,2017,BA,2900603,2814895.41
Aiquara,2018,BA,2900603,3136507.14
Aiquara,2019,BA,2900603,3326271.61
Aiquara,2020,BA,2900603,3303238.45
Aiquara,2021,BA,2900603,3850860.4099999997
Aiquara,2022,BA,2900603,6215026.7700000005
Aiquara,2023,BA,2900603,6229553.19
Aiuaba,2007,CE,2300408,3593229.51
Aiuaba,2008,CE,2300408,4552353.47
Aiuaba,2009,CE,2300408,4625021.98
Aiuaba,2010,CE,2300408,5718666.78
Aiuaba,2011,CE,2300408,7521736.43
Aiuaba,2012,CE,2300408,8173362.569999999
Aiuaba,2013,CE,2300408,8462203.94
Aiuaba,2014,CE,2300408,9062103.27
Aiuaba,2015,CE,2300408,9551919.85
Aiuaba,2016,CE,2300408,10325394.08
Aiuaba,2017,CE,2300408,9364367.38
Aiuaba,2018,CE,2300408,9617061.059999999
Aiuaba,2019,CE,2300408,10919766.120000001
Aiuaba,2020,CE,2300408,10752400.290000001
Aiuaba,2021,CE,2300408,13365972.48
Aiuaba,2022,CE,2300408,16681435.45
Aiuaba,2023,CE,2300408,10026670.21
Aiuruoca,2007,MG,3101201,935623.96
Aiuruoca,2008,MG,3101201,1132392.32
Aiuruoca,2009,MG,3101201,1141936.77
Aiuruoca,2010,MG,3101201,1338044.26
Aiuruoca,2011,MG,3101201,1466531.5699999998
Aiuruoca,2012,MG,3101201,1521937.6700000002
Aiuruoca,2013,MG,3101201,1793278.3
Aiuruoca,2014,MG,3101201,1818039.83
Aiuruoca,2015,MG,3101201,1799236.39
Aiuruoca,2016,MG,3101201,1937864.59
Aiuruoca,2017,MG,3101201,1963701.76
Aiuruoca,2018,MG,3101201,1373581.9000000001
Aiuruoca,2019,MG,3101201,1993164.86
Aiuruoca,2020,MG,3101201,2194279.01
Aiuruoca,2021,MG,3101201,2769340.66
Aiuruoca,2022,MG,3101201,2966869.22
Aiuruoca,2023,MG,3101201,1695543.76
Ajuricaba,2007,RS,4300208,650182.36
Ajuricaba,2008,RS,4300208,1004229.99
Ajuricaba,2009,RS,4300208,1230569.9000000001
Ajuricaba,2010,RS,4300208,1501643.6500000001
Ajuricaba,2011,RS,4300208,1661979.77
Ajuricaba,2012,RS,4300208,1649754.19
Ajuricaba,2013,RS,4300208,1766272.98
Ajuricaba,2014,RS,4300208,1778765.7
Ajuricaba,2015,RS,4300208,1850168.04
Ajuricaba,2016,RS,4300208,2106495.7399999998
Ajuricaba,2017,RS,4300208,2414240.88
Ajuricaba,2018,RS,4300208,2360213.84
Ajuricaba,2019,RS,4300208,2595269.14
Ajuricaba,2020,RS,4300208,2799262.16
Ajuricaba,2021,RS,4300208,3933599.8000000003
Ajuricaba,2022,RS,4300208,3998725.8800000004
Ajuricaba,2023,RS,4300208,2571627.69
Alagoa,2007,MG,3101300,624188.41
Alagoa,2008,MG,3101300,738992.9299999999
Alagoa,2009,MG,3101300,736094.7100000001
Alagoa,2010,MG,3101300,848857.98
Alagoa,2011,MG,3101300,937365.64
Alagoa,2012,MG,3101300,950710.12
Alagoa,2013,MG,3101300,1041785.23
Alagoa,2014,MG,3101300,1091350.65
Alagoa,2015,MG,3101300,1140019.46
Alagoa,2016,MG,3101300,1214021.6500000001
Alagoa,2017,MG,3101300,1123296.3099999998
Alagoa,2018,MG,3101300,841552.78
Alagoa,2019,MG,3101300,1350440.73
Alagoa,2020,MG,3101300,1522928.6500000001
Alagoa,2021,MG,3101300,1989491.61
Alagoa,2022,MG,3101300,2275056.67
Alagoa,2023,MG,3101300,1506367.6099999999
Alagoa Grande,2007,PB,2500304,5125291.64
Alagoa Grande,2008,PB,2500304,6243059.25
Alagoa Grande,2009,PB,2500304,7067309.78
Alagoa Grande,2010,PB,2500304,8332733.75
Alagoa Grande,2011,PB,2500304,10694072.709999999
Alagoa Grande,2012,PB,2500304,11279770.94
Alagoa Grande,2013,PB,2500304,12790991.07
Alagoa Grande,2014,PB,2500304,13753969.290000001
Alagoa Grande,2015,PB,2500304,14901562.51
Alagoa Grande,2016,PB,2500304,15638323.469999999
Alagoa Grande,2017,PB,2500304,13763455.57
Alagoa Grande,2018,PB,2500304,16231388.190000001
Alagoa Grande,2019,PB,2500304,17121283.87
Alagoa Grande,2020,PB,2500304,16468708.51
Alagoa Grande,2021,PB,2500304,21298665.61
Alagoa Grande,2022,PB,2500304,27819551.41
Alagoa Grande,2023,PB,2500304,18118020.909999996
Alagoa Nova,2007,PB,2500403,3085550.5300000003
Alagoa Nova,2008,PB,2500403,4147701.75
Alagoa Nova,2009,PB,2500403,4930579.93
Alagoa Nova,2010,PB,2500403,5663466.15
Alagoa Nova,2011,PB,2500403,7050962.090000001
Alagoa Nova,2012,PB,2500403,7390134.92
Alagoa Nova,2013,PB,2500403,8273533.85
Alagoa Nova,2014,PB,2500403,9202471.56
Alagoa Nova,2015,PB,2500403,9639504.01
Alagoa Nova,2016,PB,2500403,10596869.91
Alagoa Nova,2017,PB,2500403,9144541.11
Alagoa Nova,2018,PB,2500403,9499076.25
Alagoa Nova,2019,PB,2500403,10363937.959999999
Alagoa Nova,2020,PB,2500403,9815443.290000001
Alagoa Nova,2021,PB,2500403,13939787.89
Alagoa Nova,2022,PB,2500403,25724403.17
Alagoa Nova,2023,PB,2500403,20247038.46
Alagoinha,2007,PB,2500502,2618615.0
Alagoinha,2007,PE,2600609,2131673.5500000003
Alagoinha,2008,PB,2500502,2867819.83
Alagoinha,2008,PE,2600609,2904658.8000000003
Alagoinha,2009,PB,2500502,3087899.47
Alagoinha,2009,PE,2600609,3314463.6599999997
Alagoinha,2010,PB,2500502,3614781.31
Alagoinha,2010,PE,2600609,3840568.94
Alagoinha,2011,PB,2500502,4626518.04
Alagoinha,2011,PE,2600609,5249188.42
Alagoinha,2012,PB,2500502,4924096.11
Alagoinha,2012,PE,2600609,5878932.609999999
Alagoinha,2013,PB,2500502,5573259.05
Alagoinha,2013,PE,2600609,5847003.100000001
Alagoinha,2014,PB,2500502,6905170.97
Alagoinha,2014,PE,2600609,7433539.5
Alagoinha,2015,PB,2500502,7589134.34
Alagoinha,2015,PE,2600609,8451026.42
Alagoinha,2016,PB,2500502,8269581.46
Alagoinha,2016,PE,2600609,9447194.139999999
Alagoinha,2017,PB,2500502,7016954.069999999
Alagoinha,2017,PE,2600609,9416551.950000001
Alagoinha,2018,PB,2500502,7805324.300000001
Alagoinha,2018,PE,2600609,10246437.040000001
Alagoinha,2019,PB,2500502,9175158.370000001
Alagoinha,2019,PE,2600609,10986321.33
Alagoinha,2020,PB,2500502,9475551.96
Alagoinha,2020,PE,2600609,10081947.19
Alagoinha,2021,PB,2500502,12697292.0
Alagoinha,2021,PE,2600609,12455862.43
Alagoinha,2022,PB,2500502,15405444.58
Alagoinha,2022,PE,2600609,15373693.31
Alagoinha,2023,PB,2500502,10094541.82
Alagoinha,2023,PE,2600609,11183657.52
Alagoinha do Piauí,2007,PI,2200251,1626256.16
Alagoinha do Piauí,2008,PI,2200251,1709678.85
Alagoinha do Piauí,2009,PI,2200251,2008213.66
Alagoinha do Piauí,2010,PI,2200251,2109433.5
Alagoinha do Piauí,2011,PI,2200251,2652735.81
Alagoinha do Piauí,2012,PI,2200251,2916814.6999999997
Alagoinha do Piauí,2013,PI,2200251,3111606.9099999997
Alagoinha do Piauí,2014,PI,2200251,3341018.67
Alagoinha do Piauí,2015,PI,2200251,3855245.3
Alagoinha do Piauí,2016,PI,2200251,4077408.49
Alagoinha do Piauí,2017,PI,2200251,3567958.47
Alagoinha do Piauí,2018,PI,2200251,3848054.2099999995
Alagoinha do Piauí,2019,PI,2200251,3832776.44
Alagoinha do Piauí,2020,PI,2200251,3928470.41
Alagoinha do Piauí,2021,PI,2200251,4534423.93
Alagoinha do Piauí,2022,PI,2200251,5374131.36
Alagoinha do Piauí,2023,PI,2200251,3221224.7
Alagoinhas,2007,BA,2900702,10024401.62
Alagoinhas,2008,BA,2900702,14821880.93
Alagoinhas,2009,BA,2900702,17389641.15
Alagoinhas,2010,BA,2900702,19695703.31
Alagoinhas,2011,BA,2900702,27755177.509999998
Alagoinhas,2012,BA,2900702,32985848.950000003
Alagoinhas,2013,BA,2900702,34980115.97
Alagoinhas,2014,BA,2900702,36168113.18
Alagoinhas,2015,BA,2900702,41513784.1
Alagoinhas,2016,BA,2900702,40647433.04
Alagoinhas,2017,BA,2900702,47763952.28
Alagoinhas,2018,BA,2900702,46675307.29
Alagoinhas,2019,BA,2900702,48595353.51
Alagoinhas,2020,BA,2900702,47268435.92
Alagoinhas,2021,BA,2900702,60052752.62
Alagoinhas,2022,BA,2900702,80495009.54
Alagoinhas,2023,BA,2900702,47016354.769999996
Alambari,2007,SP,3500758,837175.16
Alambari,2008,SP,3500758,1159158.93
Alambari,2009,SP,3500758,1197103.21
Alambari,2010,SP,3500758,1411934.09
Alambari,2011,SP,3500758,1651897.67
Alambari,2012,SP,3500758,1804397.31
Alambari,2013,SP,3500758,2030455.59
Alambari,2014,SP,3500758,2166308.98
Alambari,2015,SP,3500758,2342723.98
Alambari,2016,SP,3500758,2561627.39
Alambari,2017,SP,3500758,2683550.7
Alambari,2018,SP,3500758,2928262.73
Alambari,2019,SP,3500758,3079893.62
Alambari,2020,SP,3500758,3125384.9
Alambari,2021,SP,3500758,3880312.8499999996
Alambari,2022,SP,3500758,4138881.97
Alambari,2023,SP,3500758,2760183.42
Albertina,2007,MG,3101409,762081.8400000001
Albertina,2008,MG,3101409,1013779.3900000001
Albertina,2009,MG,3101409,938763.3200000001
Albertina,2010,MG,3101409,1127025.15
Albertina,2011,MG,3101409,1205577.4000000001
Albertina,2012,MG,3101409,1181884.71
Albertina,2013,MG,3101409,1347805.68
Albertina,2014,MG,3101409,1432794.7899999998
Albertina,2015,MG,3101409,1355181.59
Albertina,2016,MG,3101409,1445258.24
Albertina,2017,MG,3101409,1497705.2000000002
Albertina,2018,MG,3101409,1172648.76
Albertina,2019,MG,3101409,1826521.44
Albertina,2020,MG,3101409,2248378.17
Albertina,2021,MG,3101409,2887791.99
Albertina,2022,MG,3101409,3456271.6100000003
Albertina,2023,MG,3101409,2654297.2800000003
Alcantil,2007,PB,2500536,1176646.21
Alcantil,2008,PB,2500536,1227674.64
Alcantil,2009,PB,2500536,1384988.33
Alcantil,2010,PB,2500536,1658725.6400000001
Alcantil,2011,PB,2500536,1947565.97
Alcantil,2012,PB,2500536,2039863.86
Alcantil,2013,PB,2500536,2251915.92
Alcantil,2014,PB,2500536,2562138.06
Alcantil,2015,PB,2500536,2873467.0
Alcantil,2016,PB,2500536,3563243.6
Alcantil,2017,PB,2500536,3281428.3899999997
Alcantil,2018,PB,2500536,3492703.91
Alcantil,2019,PB,2500536,3872496.0
Alcantil,2020,PB,2500536,4046883.3699999996
Alcantil,2021,PB,2500536,6037100.13
Alcantil,2022,PB,2500536,8304907.2
Alcantil,2023,PB,2500536,4883601.34
Alcinópolis,2007,MS,5000252,991105.5599999998
Alcinópolis,2008,MS,5000252,1220667.9000000001
Alcinópolis,2009,MS,5000252,1192500.79
Alcinópolis,2010,MS,5000252,1327510.24
Alcinópolis,2011,MS,5000252,1707822.1700000002
Alcinópolis,2012,MS,5000252,1865900.41
Alcinópolis,2013,MS,5000252,2006870.4
Alcinópolis,2014,MS,5000252,2138518.23
Alcinópolis,2015,MS,5000252,2286919.97
Alcinópolis,2016,MS,5000252,2469065.11
Alcinópolis,2017,MS,5000252,2434654.64
Alcinópolis,2018,MS,5000252,2681658.26
Alcinópolis,2019,MS,5000252,3116581.02
Alcinópolis,2020,MS,5000252,3297633.67
Alcinópolis,2021,MS,5000252,4271127.75
Alcinópolis,2022,MS,5000252,4717305.350000001
Alcinópolis,2023,MS,5000252,3630341.2100000004
Alcobaça,2007,BA,2900801,6343338.31
Alcobaça,2008,BA,2900801,7887059.39
Alcobaça,2009,BA,2900801,8252858.24
Alcobaça,2010,BA,2900801,10257076.67
Alcobaça,2011,BA,2900801,12398245.87
Alcobaça,2012,BA,2900801,14302733.530000001
Alcobaça,2013,BA,2900801,14327593.940000001
Alcobaça,2014,BA,2900801,14974769.84
Alcobaça,2015,BA,2900801,18500676.66
Alcobaça,2016,BA,2900801,20453145.41
Alcobaça,2017,BA,2900801,19146663.349999998
Alcobaça,2018,BA,2900801,20336591.8
Alcobaça,2019,BA,2900801,20980418.94
Alcobaça,2020,BA,2900801,21119334.57
Alcobaça,2021,BA,2900801,25680153.21
Alcobaça,2022,BA,2900801,32805382.62
Alcobaça,2023,BA,2900801,22182436.84
Alcântara,2007,MA,2100204,4541784.59
Alcântara,2008,MA,2100204,5859198.5200000005
Alcântara,2009,MA,2100204,6601666.82
Alcântara,2010,MA,2100204,6675904.46
Alcântara,2011,MA,2100204,9625512.51
Alcântara,2012,MA,2100204,10026472.549999999
Alcântara,2013,MA,2100204,9801480.86
Alcântara,2014,MA,2100204,13122212.72
Alcântara,2015,MA,2100204,15211861.780000001
Alcântara,2016,MA,2100204,15186915.879999999
Alcântara,2017,MA,2100204,13646168.28
Alcântara,2018,MA,2100204,15642455.42
Alcântara,2019,MA,2100204,17235473.990000002
Alcântara,2020,MA,2100204,17171627.5
Alcântara,2021,MA,2100204,20396797.9
Alcântara,2022,MA,2100204,28783098.64
