UF,Município,Código IBGE,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
AL,Quebrangulo,2707602,2841473.98,3594828.7199999997,4365236.72,4888905.06,6615640.26,6761951.93,7352636.180000001,8438702.94,9516635.32,10320096.54,10156941.85,12217094.41,14382296.99,14145763.65,21039795.080000002,26307773.77,15126496.17
AL,Rio Largo,2707701,11748603.07,15102417.759999998,17214688.349999998,18339735.87,24661183.96,25785376.34,28413317.18,31948856.869999997,34608436.09,38617839.44,36694815.25,44552564.18,52116572.8,56465499.49,84886392.65,111280920.41,77093106.71
AL,Roteiro,2707800,1921131.35,2680169.5,2932814.88,3354259.12,4473053.89,4609047.17,4937291.82,6350910.74,7216954.74,8455904.870000001,7651291.53,8657506.93,9127624.25,8304764.3,10949615.08,16014152.37,8513725.45
AL,Santa Luzia do Norte,2707909,1866471.6400000001,2129286.82,2620107.63,2754747.54,3738010.08,3576708.38,4222623.45,4725699.850000001,5109771.82,5116366.62,4932762.18,5479116.66,5701495.63,5730167.16,7824795.390000001,8955545.04,6659011.48
AL,Santana do Ipanema,2708006,9222127.42,10802648.11,11544857.84,12667066.58,17633267.65,17907831.03,19773191.91,21787587.05,24138509.28,25097285.02,22195138.71,25317140.78,27898716.45,26165137.12,33631059.63,42258227.28,28697701.62
AL,Santana do Mundaú,2708105,2796536.68,3676305.1199999996,4213299.0,4487184.3100000005,5637220.59,5678832.850000001,6531446.02,7083146.08,8265908.31,8594665.28,8022916.81,9595497.91,10937003.29,11182757.129999999,16955178.38,24377452.02,15996911.36
AL,Satuba,2708907,2662426.46,3296603.3800000004,3673898.1999999997,4619457.29,6046271.72,5817816.43,6065666.07,7093817.15,8040163.87,8333807.42,7925666.16,10011701.69,10665844.4,10201732.89,13433361.69,16159770.55,16031566.02
AL,Senador Rui Palmeira,2708956,3940963.46,4658473.4,5278127.5,6083699.91,8009291.87,8282141.0200000005,8938877.49,9931674.91,11410095.84,12119068.2,11829254.9,13518334.12,14223449.91,13535475.96,17938183.9,23435526.54,14760201.89
AL,São Brás,2708204,1703215.52,2131167.21,2344627.27,2578112.12,3348025.4499999997,3394311.15,3902514.58,4403561.0,4673193.0,5135433.62,4553498.6,5400298.18,5314652.79,5190614.91,7212974.16,9711464.9,5723033.09
AL,São José da Laje,2708303,4819087.62,6091730.0600000005,7252566.9399999995,7671643.220000001,10233160.86,10465820.930000002,11113990.89,11896628.59,12911265.92,14180265.01,13934654.01,16359801.39,17601414.21,16823101.91,20728529.009999998,29367265.740000002,18394178.009999998
AL,São José da Tapera,2708402,9586160.0,11147087.53,12843644.32,14437630.39,19514124.79,21315183.36,22605512.68,25467519.470000003,26911097.94,27499036.669999998,25873922.509999998,29916472.69,33634412.949999996,32803446.11,43278200.63,56612171.53,34540812.44
AL,São Luís do Quitunde,2708501,7934336.58,10329242.64,12329022.43,13762344.249999998,18036571.29,19491236.67,20973240.240000002,22845875.53,23855448.82,24920300.93,22828000.89,25635098.61,28216711.520000003,27648741.84,38372476.15,46615225.16,26122097.61
AL,São Miguel dos Campos,2708600,12866684.43,16080981.27,18179991.08,19452563.76,24714430.38,25259272.84,26079616.56,29239633.95,31847142.650000002,34103492.37,30747285.87,35427764.49,39063502.04,37285913.74,45992562.620000005,60330552.33,43783481.42
AL,São Miguel dos Milagres,2708709,2002504.1500000001,2688789.56,2825014.1,3311014.37,4245563.37,5345399.88,5806870.34,6186442.95,7916754.449999999,8977022.870000001,7385514.4399999995,8708746.81,9652640.97,9115710.16,12906449.58,17526660.830000002,11279513.27
AL,São Sebastião,2708808,9477811.73,11264061.82,13334284.280000001,13644087.36,17362594.69,18248208.68,19230593.03,23009499.82,25479822.06,27789137.47,24608811.09,26765625.05,28600687.9,27698655.740000002,36792077.050000004,49941849.53,35452394.07
AL,Tanque D Arca,2709004,932090.28,1293126.46,1396274.06,2033948.8,2537140.47,2450811.68,2907025.68,3639058.12,4070311.6799999997,4913968.91,4550608.13,4955008.13,5753997.54,6476460.12,8491577.61,12483363.540000001,8719475.48
AL,Taquarana,2709103,5267085.45,6747539.890000001,7312468.5,8062298.97,10723248.84,11305893.2,12440687.91,14251385.37,15840552.43,17985139.21,17061882.169999998,20472801.82,21757267.2,22037737.900000002,27669106.31,40679525.68,29093970.94
AL,Teotônio Vilela,2709152,12475938.91,16308719.08,19305541.85,21045756.54,27874477.14,28414972.94,31011361.310000002,34867662.160000004,41158427.03,45527932.46,42570460.11,49226928.29,59078042.96,58370038.35,74587782.78999999,108466494.66,68945106.84
AL,Traipu,2709202,8317719.7700000005,10624314.32,11370156.52,12565841.44,16243637.600000001,16664597.059999999,16440744.159999998,17440089.22,20218379.560000002,21373036.540000003,20294202.8,20724471.52,22113027.65,21770452.56,29913711.22,45005562.03,30557377.87
AL,União dos Palmares,2709301,11847634.67,16261876.99,19764856.91,24852408.13,32415845.84,31212449.44,33963236.42,36687137.78,39666762.76,42919220.73,40067051.33,48074968.39,50985321.300000004,48915489.57,66982795.43,91750096.92999999,59505690.050000004
AL,Viçosa,2709400,5234664.100000001,6503874.3,7434767.75,8534687.120000001,11351171.98,11877509.790000001,12934195.959999999,14622067.299999999,15129179.77,17677678.66,16379985.36,19249355.65,21252529.82,19592447.720000003,24976418.15,32243498.41,19528801.53
AL,Água Branca,2700102,4303654.96,5530110.85,6275093.01,7276915.329999999,9907810.65,10904940.3,11559367.43,13439052.56,16124073.559999999,18181384.88,17339529.43,18502286.51,20335446.740000002,20193159.83,28243494.42,37177700.98,24145054.23
AM,Alvarães,1300029,4503361.680000001,5148586.649999999,4279718.16,6934984.25,7553290.92,9523040.34,10605675.79,10991097.07,11300345.61,12174906.57,14377638.73,15416251.72,17084369.59,17001659.11,20646097.97,30004365.59,21109624.66
AM,Amaturá,1300060,1761742.34,2530210.12,2630590.31,3077506.96,3751922.8099999996,5016473.07,5906152.99,6298013.569999999,7367234.88,7680224.89,9628891.450000001,9246930.76,10033625.72,11593840.66,16654290.569999998,23131235.02,13775107.89
AM,Anamã,1300086,1571954.1199999999,2253571.71,2450676.85,3339038.0500000003,3773385.03,4641454.5600000005,5101604.97,4955279.72,5257307.6,5364445.54,6852686.35,6461407.09,7324646.609999999,7969974.24,11086788.4,13045387.82,7901152.95
AM,Anori,1300102,2176438.46,2960058.2600000002,2959029.6700000004,3765687.8099999996,4111385.8,5126012.26,5542198.66,5775841.56,5971349.46,6211800.5,7833732.21,7714541.93,9138830.31,9771267.39,12750000.07,17202141.15,10872411.42
AM,Apuí,1300144,2236764.5700000003,3264303.61,3355868.33,4458943.62,4290403.23,5136146.75,5495772.7299999995,5602696.0,5735164.609999999,5995258.39,7875593.850000001,7253447.09,7726967.640000001,8185585.96,10944387.17,15508336.2,10369037.59
AM,Atalaia do Norte,1300201,1918298.1199999999,4329270.33,4203675.2,5453573.95,6055001.949999999,7376718.03,7745353.4,9922109.23,11868799.850000001,13325033.7,17367469.75,15339015.69,16624848.19,16541243.09,21413622.21,16803713.34,18232955.3
AM,Autazes,1300300,6886763.859999999,8921247.12,8709139.58,12732724.85,14890749.46,17052742.549999997,19358019.26,19938448.89,21077498.43,22701884.94,29168915.42,29355725.2,33088689.29,33774959.31,41399891.12,49110876.49,31150024.9
AM,Barcelos,1300409,3431942.25,4220702.13,4260526.43,5927180.21,5924881.529999999,6862448.319999999,6562450.68,7557458.41,7886893.8100000005,7806598.58,9305195.08,10081562.88,11764246.61,12515810.129999999,15608947.46,19217546.29,12188035.17
AM,Barreirinha,1300508,5600575.4399999995,7529262.34,8471303.33,12804979.82,14820291.29,18561692.740000002,21553936.92,22399458.09,22910019.099999998,25146727.02,32990420.189999998,33597277.62,36784328.62,37543233.07,49594195.309999995,64907577.95,43872990.96
AM,Benjamin Constant,1300607,9518291.53,13172488.63,13459657.29,16550987.28,17600710.73,20932750.18,23859268.16,26132309.09,27323317.0,28820381.439999998,36398411.61,35654466.160000004,39350945.58,41550448.2,56365026.58,69959233.83999999,46095172.62
AM,Beruri,1300631,3824638.34,6285375.180000001,5560309.5200000005,7705879.619999999,8420301.709999999,10961676.14,13224496.55,16349787.169999998,14539732.98,15779962.05,19635776.7,20028489.57,21633664.03,22525674.58,29616431.93,39140447.11,27604347.900000002
AM,Boa Vista do Ramos,1300680,2494742.8000000003,3204957.2399999998,3690168.25,5724949.36,5474896.17,7139796.06,7774196.18,8170971.370000001,9062459.99,9342939.26,11766346.68,12391113.23,14725089.18,15596412.399999999,20145312.78,28626743.76,19029838.810000002
AM,Boca do Acre,1300706,4695566.37,6480326.430000001,6448737.609999999,9384447.57,10798497.290000001,13115791.450000001,13910548.97,14537576.72,15315440.450000001,15096614.94,18398491.419999998,17969149.689999998,19647765.02,20262680.97,25894243.3,31809868.18,23524419.970000003
AM,Borba,1300805,5942398.95,8277335.04,9122970.17,11939496.21,13363840.64,16617417.64,17948909.89,20294028.84,22938712.38,23706963.5,29279559.2,29577336.369999997,30863716.22,30239509.07,35888175.69,45113829.190000005,30333253.75
AM,Caapiranga,1300839,2500317.27,3582898.39,3529445.4699999997,4562633.4399999995,4729878.8,5945364.86,6702650.82,6583293.21,7243821.29,8242700.03,10190900.56,10567564.41,11202088.74,12356530.0,14672184.69,16431763.37,9849960.99
AM,Canutama,1300904,1925854.93,2701913.14,2320689.77,3309119.64,3593136.52,5057162.819999999,5761549.609999999,5716346.34,5871699.119999999,5979790.21,7244447.149999999,7646726.73,8262418.59,9309083.16,9951592.35,15614276.59,10607610.299999999
AM,Carauari,1301001,4107162.5500000003,5634918.98,6224406.149999999,8336954.14,9044801.41,10598452.959999999,11405051.06,12271860.49,13067530.81,13987316.92,17159794.88,18162159.45,19437008.14,19885136.529999997,26372783.31,36660029.3,23370862.52
AM,Careiro,1301100,5515389.51,8189046.95,8436484.56,10695074.46,10997251.65,13669840.21,14605858.66,15966232.659999998,18531086.74,20518594.59,24234890.48,25139315.16,29491906.38,29894289.299999997,39718605.37,52714395.31,34213344.480000004
AM,Careiro da Várzea,1301159,4067745.46,5297198.04,5184727.8,6892650.769999999,7289901.260000001,8531165.42,10112648.620000001,10313109.4,11126800.01,11424658.09,13983258.9,13375435.01,15158995.940000001,15129418.780000001,17639088.86,22146250.5,13295195.219999999
AM,Coari,1301209,11662128.799999999,15592636.05,17033275.72,21938284.64,25531598.349999998,32522465.3,35342955.53,37463762.74,40895298.95,40685493.51,49896410.769999996,46726170.94,49258572.400000006,49257887.37,56903009.57,62590717.74,39130748.97
AM,Codajás,1301308,2264948.51,3098866.99,3571608.11,4912403.76,5464563.24,6319479.74,7510802.99,7860637.63,8366191.169999999,8785430.46,11214282.739999998,11722573.36,12562548.36,13191455.21,17613857.8,19386791.97,14991464.0
AM,Eirunepé,1301407,6395898.82,8644003.530000001,9109824.85,10818459.8,11424342.51,13835057.72,15847261.3,17283210.86,18203984.08,18790647.919999998,23375193.169999998,22493489.96,25734522.43,27449275.44,36769781.769999996,47963054.93,31386329.4
AM,Envira,1301506,2508192.27,3655756.1199999996,2832596.81,4508323.32,5582095.92,6686358.22,8111540.47,8437534.84,9072053.01,9803543.21,11804776.02,11218688.120000001,11847165.040000001,12112604.27,15099463.22,17990171.79,14513064.74
AM,Fonte Boa,1301605,4252769.72,6091198.260000001,6543370.4,8444128.96,8920561.49,10896117.33,12386430.19,15388400.969999999,15250684.24,15734284.9,19289183.34,22123081.14,24167376.7,24864064.55,30354609.43,44686925.870000005,31416301.51
AM,Guajará,1301654,2324411.5500000003,2835399.4400000004,3105185.59,4105006.32,5054929.79,6058581.25,6734636.51,7191940.010000001,8062312.9,7602963.93,9519324.09,8582385.3,9643966.309999999,9844155.44,12713429.25,16654170.15,11226830.1
AM,Humaitá,1301704,6130947.96,9433901.4,9831964.48,13808247.770000001,15061931.58,18715475.470000003,20601119.4,22208696.450000003,24173330.97,25296692.15,32161347.79,31328553.84,34823935.089999996,35872891.11,44401863.61,58445349.800000004,44990947.32
AM,Ipixuna,1301803,3090864.82,4201651.11,4169977.9199999995,5447741.86,5418930.22,6301375.75,6919758.8100000005,7261873.7299999995,7593785.760000001,7770854.87,10556680.370000001,10234745.66,11180631.74,10933012.26,13046549.72,16814693.85,14627479.89
AM,Iranduba,1301852,7734897.880000001,11629996.879999999,12632693.969999999,18127749.65,20960038.41,27830465.49,32133040.089999996,36116801.77,36858370.77,39825142.42,50645135.69,46426866.29,51033316.239999995,50571627.71,62910654.02,78415293.94,49616045.78
AM,Itacoatiara,1301902,17520920.8,24801859.12,24662647.71,31946311.429999996,34953397.79,43138239.53,47653708.05,50809147.7,52728873.17,55458983.6,71646973.33,70726146.12,72952392.63,75087763.31,92609543.36999999,107776730.16,66752345.04
AM,Itamarati,1301951,1464791.22,2297666.92,2513687.7899999996,3991619.2399999998,4246449.03,5536538.87,6518152.2700000005,7564988.71,7689677.529999999,7642150.47,9900951.870000001,9898451.52,10626896.110000001,10885115.11,14123276.71,19983899.669999998,13332027.39
AM,Itapiranga,1302009,1150885.49,1585308.3,2073260.98,2630937.11,2997969.22,3846471.27,4294305.79,4774263.71,5074419.609999999,5427983.54,6684053.63,6341193.9399999995,6719250.36,7163886.28,9944529.29,11793120.4,7733971.18
AM,Japurá,1302108,1693871.35,2148267.94,1798953.72,3220197.04,4024143.3299999996,4770120.430000001,5808135.06,6973662.4399999995,8013033.83,8390105.9,11604756.299999999,11194015.99,10922939.0,9927486.61,13387441.76,16622387.97,15512431.459999999
AM,Juruá,1302207,2744008.4400000004,3787204.7100000004,3731921.4499999997,5018365.78,6107648.78,7322155.100000001,7809086.36,8308676.959999999,8123353.98,8638340.15,10334112.15,10138529.54,11283202.22,12154963.32,14806677.38,17408250.63,10685112.4
AM,Jutaí,1302306,4968882.159999999,6358336.41,6267818.13,9609774.75,9383517.44,12469443.91,13771334.569999998,15175772.400000002,16909825.18,18329742.380000003,25267607.72,23962271.639999997,28576471.07,31722213.849999998,41954624.46,52539118.230000004,36543118.26
AM,Lábrea,1302405,6259539.37,8646211.68,9388339.219999999,11638126.11,13302688.03,16643100.690000001,18655772.31,20810829.419999998,22674658.35,24475219.830000002,30666900.509999998,28652838.75,31028086.68,32272407.85,38430412.62,46668839.160000004,36351247.32
AM,Manacapuru,1302504,13507217.35,19101070.56,18170978.59,23991391.07,26598151.83,32368366.39,36218292.419999994,39279631.13,42448825.61,45449181.64,57285367.98,60552591.39,65154767.09,69175834.43,98097434.23,126755129.32,85481382.94
AM,Manaquiri,1302553,3808876.33,5565314.94,5694026.37,7190314.35,8579977.18,10980022.799999999,12311333.84,13171495.46,12993769.639999999,12687475.34,14732708.77,16244844.6,17825744.39,18622417.51,23019767.69,26696328.64,17788317.48
AM,Manaus,1302603,196489019.53,289866592.54,294856749.41,356611354.55,393987260.83,486566814.74,542857753.51,574305607.15,600244492.7099999,632981296.93,817710193.12,822557690.56,885264125.28,926170639.38,1119244309.05,1323018625.42,814157526.73
AM,Manicoré,1302702,8640245.04,11944227.44,11731713.3,13986401.049999999,16501096.65,20196332.150000002,23428524.48,24716004.96,26341840.74,27231224.689999998,34778113.21,33015118.29,37056623.43,40033872.28,58102389.519999996,83988957.85000001,56994726.29
AM,Maraã,1302801,8272140.91,9058020.549999999,8954787.030000001,11461344.899999999,10314192.12,12348541.61,13120209.1,14162558.6,15551493.63,16021653.52,20500944.75,19423783.8,20374439.97,21586395.35,27585966.049999997,34911150.48,21449632.82
AM,Maués,1302900,11859408.16,17435198.14,18085811.91,22386599.25,24506509.34,28323319.27,32287487.8,33770341.629999995,36335944.309999995,37451813.42,47634718.61,45815743.64,49347816.71,48356953.09,60310761.949999996,80031903.86,52446037.160000004
AM,Nhamundá,1303007,3321616.27,4657752.779999999,4677204.4799999995,6357161.91,6833121.37,8519443.67,9403796.59,10131055.9,10435760.35,10474948.25,13559114.21,13426421.99,14780355.56,15002105.839999998,19179669.77,24159878.17,15694235.03
AM,Nova Olinda do Norte,1303106,4509303.369999999,7413267.5600000005,7611775.209999999,11186853.06,12205052.08,14650923.540000001,15752214.86,16379625.139999999,17255525.18,17617634.24,23019243.04,22512813.740000002,24220025.27,24945057.830000002,34836858.95,46593999.44,30403812.68
AM,Novo Airão,1303205,2294131.04,2916381.89,3241867.05,4442810.180000001,4685123.97,5527894.24,6172006.76,7036927.26,7688346.4799999995,8319471.57,10729778.729999999,10776996.75,11663691.47,11767739.89,14656166.459999999,17857125.3,11569996.54
AM,Novo Aripuanã,1303304,2864165.37,3950758.8,4065156.52,5257329.34,5715472.87,7471810.0200000005,8820991.17,9336414.17,9877496.46,9556715.44,11186175.12,10843047.19,12053692.78,11684654.39,15514688.55,20572491.72,13243822.780000001
AM,Parintins,1303403,15014222.219999999,23426031.56,24457323.87,32313954.87,36875535.82,45686122.89,49859661.29,55031324.839999996,55240528.78,55681863.95,67080500.2,67222985.16,70168192.54,70307490.79,94468386.18,119416472.12,76863800.35
AM,Pauini,1303502,2779565.1399999997,3854165.89,3905141.91,5561578.3,5976548.18,7314005.2,7655419.239999999,8099905.620000001,9000755.78,9333132.81,11328406.63,12148149.93,13198734.99,13850173.879999999,17945943.19,21293621.45,15874612.799999999
AM,Presidente Figueiredo,1303536,6529230.62,9246858.2,9634285.23,12980932.26,14536275.920000002,17585646.46,20025297.939999998,21612560.8,23666630.29,24433840.4,31123466.62,31520213.21,33475659.9,34558447.43,39905890.37,44697834.57,28325556.79
AM,Rio Preto da Eva,1303569,3849458.81,5606926.68,5821883.7,8229551.55,8836181.07,10151435.11,11455374.7,12861113.22,14315878.87,15158702.31,19101361.169999998,20385929.599999998,23049579.05,22843543.21,31176865.35,41456529.99,28270426.75
AM,Santa Isabel do Rio Negro,1303601,1969381.18,3049245.86,3468386.31,4201123.38,3942443.64,4508971.68,5218852.91,6646637.99,5950979.859999999,6030002.5200000005,7781186.6,7879380.93,8823639.93,9434192.75,12136551.040000001,16893225.98,12645810.68
AM,Santo Antônio do Içá,1303700,3408227.72,4740883.8,5754960.41,7564700.52,8391013.73,10310063.25,11786571.08,14264156.35,15607887.530000001,16428123.43,21565431.07,21626747.25,24017335.900000002,25634420.020000003,36744211.93,54156783.32,39032831.65
AM,Silves,1304005,2187045.67,3128164.36,2799312.56,3381606.32,3831998.38,4691315.44,5477121.61,6450076.84,6401356.86,6270338.81,8040105.9399999995,8214574.98,8877807.03,9244649.66,12783083.64,16236287.65,10806733.74
AM,São Gabriel da Cachoeira,1303809,7484606.72,12931455.830000002,13476771.19,17374514.71,19403108.99,22976133.69,26524383.63,28219906.36,30583490.22,30941577.28,39215094.22,38464795.75,41859140.9,41352952.49,50429675.84,68020969.65,48339653.43
AM,São Paulo de Olivença,1303908,5868070.4,7623610.72,7046337.820000001,10299245.92,12091430.870000001,15158369.23,22285525.91,22085262.4,22175237.42,22893051.580000002,29961790.71,30924873.71,33751899.03,35283439.6,43725171.25,51559541.699999996,35864420.79
AM,São Sebastião do Uatumã,1303957,664198.1,1197196.02,1526297.74,2030917.1199999999,2309705.46,2886148.74,3105523.5,3160217.65,3251554.73,3893313.7,5105738.67,4835229.73,5179369.28,5657621.15,6722214.67,8506153.19,7692347.34
AM,Tabatinga,1304062,8703656.84,13060090.910000002,14022074.780000001,20055507.05,22395284.19,27747932.82,32678020.490000002,33911836.54,36018872.18,37463550.86,47668407.81,48211754.79,52442597.3,56467285.01,84611217.44,115041234.34,72352222.3
AM,Tapauá,1304104,4010370.2399999998,5956774.2700000005,5398458.09,7122600.48,7156996.57,8709386.37,8567681.290000001,9078299.450000001,9650063.41,10186658.56,12607115.45,14075177.47,16252846.99,17881438.44,25209565.98,31266979.94,21402776.56
AM,Tefé,1304203,7022686.93,11445109.52,13129376.280000001,17114646.689999998,21020117.35,33015487.4,37739588.879999995,35653657.08,37268391.17,41921205.940000005,53505655.74,51454091.800000004,57782113.81,59635270.14,81355391.9,108034387.52,75159087.83
AM,Tonantins,1304237,3782617.0300000003,3801641.69,3253063.63,4757057.82,5614155.8,7245385.0600000005,11464616.08,12870047.0,14327585.8,13901708.78,15798570.209999999,16093778.84,17837712.94,19313488.46,28560728.81,35129521.21,24778318.47
AM,Uarini,1304260,4284483.35,5257420.66,6021455.34,7773594.29,8318195.36,10710608.270000001,12055002.47,12648913.69,13417718.74,13005708.86,15342703.44,12312782.6,13595890.02,13560467.049999999,17571596.54,27268493.66,18779435.98
AM,Urucará,1304302,2456487.79,3214672.08,3295285.32,4541121.81,5237955.53,6401786.4,7206842.62,7556343.5,8286044.57,9475354.379999999,11792190.719999999,11122090.19,11793163.77,12602255.09,15114976.55,16396823.09,9722315.76
AM,Urucurituba,1304401,2303003.12,2669050.25,3310680.23,4207939.16,4764229.38,5868589.28,6096124.949999999,6506314.03,6877386.83,6941587.9399999995,8661096.209999999,10308646.03,11415619.13,12619508.030000001,18591993.0,24976623.490000002,15102684.35
