Código_IBGE,Ano,Populacao
3513405,2017,81724
2919553,2016,81730
4319901,2019,81734
2311405,2020,81778
1709500,2013,81792
3306008,2019,81804
2407104,2020,81821
4317103,2011,81821
2109908,2010,81860
4303004,2020,81869
3529302,2016,81878
2604007,2016,81884
2606408,2015,81893
4118501,2018,81893
4215802,2016,81893
3513405,2018,81895
2108603,2016,81924
5107958,2009,81960
3168705,2011,81993
4107652,2010,81993
4118402,2011,82039
1200203,2016,82075
3305554,2014,82090
1504703,2019,82094
2109908,2013,82106
2311405,2022,82122
4118402,2008,82133
3306008,2020,82142
2930501,2013,82157
5220454,2010,82180
4303004,2019,82201
1301209,2014,82209
2407104,2022,82212
3513405,2019,82238
2311306,2012,82258
5217609,2011,82258
3144805,2011,82273
4310207,2013,82276
2607208,2011,82277
3170404,2014,82298
2601102,2014,82298
3529302,2017,82307
3305554,2019,82312
4317103,2017,82312
3305505,2015,82359
2108603,2017,82374
4118402,2010,82378
3527207,2008,82391
2101608,2010,82392
2910057,2020,82432
1507953,2011,82434
2311405,2021,82455
1506138,2017,82464
3306008,2021,82468
4118402,2012,82472
3509601,2017,82520
4303004,2018,82547
3528502,2011,82556
4310207,2014,82563
3513405,2020,82571
2606408,2016,82579
2917508,2022,82590
4105508,2019,82620
2930501,2016,82621
1200203,2017,82622
4317103,2016,82631
3503901,2014,82651
2906501,2010,82674
2109908,2014,82680
2604007,2017,82685
3529302,2018,82702
4118402,2009,82716
3168705,2012,82718
2930501,2014,82733
2501807,2022,82742
1709500,2014,82762
3527207,2009,82770
5107925,2016,82792
2601102,2015,82800
2309706,2017,82824
2407104,2021,82828
3527207,2010,82828
4310207,2015,82833
4215802,2017,82842
5217609,2012,82847
3147006,2008,82850
2604007,2018,82872
4118501,2019,82881
3170404,2015,82887
3527207,2011,82887
3305554,2015,82892
3513405,2021,82895
4317103,2010,82950
3305208,2008,82951
4311403,2018,82951
4317103,2015,82968
4203204,2019,82989
2108603,2018,82990
3550704,2015,83020
1504703,2022,83039
2613909,2013,83051
1301209,2015,83078
2930501,2017,83088
4310207,2016,83089
2208007,2022,83090
3305554,2020,83092
4107652,2011,83118
4307708,2018,83121
3200607,2011,83152
2309706,2018,83157
3529302,2019,83170
4310207,2018,83173
1504703,2020,83182
3148103,2011,83188
4307708,2019,83202
4303004,2012,83217
5204508,2016,83220
3527207,2012,83224
2109908,2015,83238
2606408,2017,83241
2930501,2015,83275
4215802,2022,83275
4307708,2020,83279
3147105,2008,83282
2601102,2016,83287
4317103,2014,83324
4310207,2017,83330
3557105,2010,83333
4307708,2021,83352
3549102,2008,83369
2108603,2019,83387
3504503,2011,83430
2309706,2019,83432
2917508,2016,83435
2606408,2018,83437
3170404,2016,83448
2101608,2011,83454
4310207,2019,83475
4126256,2008,83486
3144805,2012,83507
4303004,2011,83517
2919553,2017,83557
3147006,2009,83560
4215802,2018,83576
2101400,2009,83617
4211306,2020,83626
3529302,2020,83626
2917508,2017,83635
5107958,2010,83640
2604007,2019,83641
2906501,2011,83648
3305554,2016,83667
4307708,2013,83700
4317103,2013,83702
2910057,2021,83705
1709500,2015,83707
2613909,2014,83712
4126256,2011,83724
3509601,2018,83735
3504503,2008,83744
5006606,2013,83747
3305505,2016,83750
2601102,2017,83757
2109908,2016,83759
4310207,2020,83764
2108603,2020,83777
5105259,2022,83798
3170404,2018,83808
4105508,2020,83816
3305554,2021,83841
4118501,2020,83843
4307708,2014,83846
2607208,2012,83862
3148103,2012,83882
3549102,2009,83909
3504503,2012,83910
3504503,2010,83923
1301209,2016,83929
3503901,2015,83939
2601102,2018,83964
3170404,2017,83980
4307708,2015,83984
2311306,2013,83990
1506138,2018,83997
2911709,2018,84014
4311403,2019,84014
3549102,2010,84014
4310207,2021,84041
3529302,2021,84069
2606408,2019,84074
4317103,2009,84079
3528502,2012,84104
4307708,2016,84114
3549102,2011,84119
2906501,2012,84121
2108603,2021,84160
2311306,2022,84165
2101608,2012,84180
4126256,2010,84188
4307708,2017,84237
1504703,2021,84251
3147105,2009,84264
1301209,2018,84272
3550704,2016,84294
2917508,2013,84328
2613909,2015,84352
3555406,2013,84377
3170404,2019,84378
2604007,2020,84395
3508504,2008,84406
3305554,2017,84416
3504503,2009,84416
2601102,2019,84418
4317103,2022,84421
3200607,2012,84429
4108403,2013,84437
3550605,2013,84460
2101400,2010,84470
2911709,2019,84481
3147006,2010,84504
4215802,2019,84507
3536505,2011,84512
4107652,2012,84514
2101608,2022,84532
3536505,2010,84544
3145208,2013,84550
2309706,2020,84554
4126256,2012,84573
2917508,2014,84577
3536505,2009,84577
1100023,2008,84581
2109908,2008,84582
3549102,2012,84584
2108603,2022,84614
2806701,2013,84620
1709500,2016,84628
2911709,2013,84645
3509601,2019,84650
4126256,2009,84651
3147105,2010,84670
2311306,2014,84684
2606408,2020,84699
4310207,2022,84726
5205109,2010,84732
2919553,2018,84753
1301209,2017,84762
4118501,2021,84779
4317103,2008,84779
1506138,2019,84787
2917508,2015,84811
1100049,2018,84813
3113404,2008,84825
3148103,2010,84828
3527207,2022,84855
2601102,2020,84864
3305208,2009,84866
2412005,2010,84891
5204508,2017,84900
3162500,2011,84919
2911709,2020,84928
3162500,2008,84930
3170404,2020,84930
3139409,2013,84934
2613909,2016,84970
4105508,2021,84980
2109908,2022,85014
2101608,2013,85022
4311403,2020,85033
4303004,2010,85037
2612505,2010,85052
3133808,2008,85070
3147105,2011,85076
2601102,2022,85088
1301209,2019,85097
4203204,2020,85105
1709500,2022,85126
2604007,2021,85131
5107040,2022,85146
3305505,2017,85175
3508504,2009,85181
3503901,2016,85199
3162500,2010,85211
5107925,2017,85223
2911709,2014,85237
5006606,2014,85251
1302504,2008,85279
3148103,2008,85293
3508504,2010,85298
2601102,2021,85301
2606408,2021,85309
5107958,2011,85319
2101400,2011,85322
2311306,2015,85351
2911709,2021,85353
3162500,2012,85353
1100049,2019,85359
3557105,2011,85387
3555406,2014,85399
3508504,2011,85414
4215802,2020,85421
3147006,2011,85448
4104303,2008,85460
3170404,2021,85461
1507953,2012,85468
3113404,2009,85472
4108403,2014,85486
5211909,2008,85491
4303004,2017,85495
3550605,2014,85502
3162500,2009,85503
1709500,2017,85523
3550704,2017,85538
1100023,2009,85541
3509601,2020,85541
1506138,2020,85563
2613909,2017,85568
3124104,2022,85594
1506138,2022,85597
4303004,2016,85600
2101608,2014,85603
3113404,2010,85642
4118402,2013,85643
2309706,2021,85647
2932903,2022,85655
2109908,2009,85701
4303004,2015,85712
2802908,2008,85725
4211306,2021,85734
1709500,2018,85737
2613909,2018,85774
2911709,2015,85797
3113404,2011,85811
2806701,2014,85814
4303004,2014,85830
3133808,2009,85838
1100049,2013,85863
1100049,2020,85893
4104303,2009,85896
3147105,2012,85908
3139409,2014,85909
1301209,2020,85910
4303004,2013,85955
3522109,2008,85977
3133808,2010,85981
2311306,2016,85991
4311403,2021,86005
4119509,2008,86012
5217609,2013,86014
3168705,2013,86014
3508504,2012,86054
3557105,2012,86059
1302504,2011,86078
3133808,2011,86124
2101608,2015,86151
3147006,2012,86153
4118402,2014,86218
1302504,2010,86275
4215802,2021,86317
2911709,2016,86320
1506138,2021,86326
3527207,2013,86337
2613909,2019,86350
3113404,2012,86364
3555406,2015,86392
4211306,2022,86401
3509601,2021,86407
1100049,2021,86416
3503901,2017,86430
5211909,2009,86447
3148103,2009,86467
1302504,2009,86472
4108403,2015,86499
3550605,2015,86515
2606408,2022,86516
1100049,2014,86556
4303004,2009,86557
2802908,2009,86564
2311306,2017,86605
3170404,2022,86619
1709500,2019,86647
2101608,2016,86662
2906501,2018,86677
3503901,2022,86678
3509007,2008,86698
1301209,2021,86713
5006606,2015,86717
3305554,2018,86743
4303004,2008,86750
5217609,2014,86751
3133808,2012,86762
3527207,2014,86764
4118402,2015,86773
3168705,2014,86794
3536505,2012,86800
4104303,2010,86803
5102504,2008,86805
2911709,2017,86808
3139409,2015,86844
5220454,2011,86849
3530805,2011,86892
1100049,2022,86895
2613909,2020,86915
2806701,2015,86979
1302504,2012,86985
2101400,2012,87057
2906501,2019,87076
2311306,2018,87116
2101608,2017,87135
5107958,2012,87145
2802908,2010,87156
3148103,2013,87178
3527207,2015,87178
4203204,2021,87179
1100049,2015,87226
3504503,2013,87238
3145208,2014,87260
5102504,2009,87261
3530805,2012,87266
4119509,2009,87285
3305208,2010,87302
4118402,2016,87316
3522109,2009,87338
3113404,2022,87360
3555406,2016,87364
3144805,2013,87391
2906501,2020,87458
2613909,2021,87467
5217609,2015,87474
4108403,2016,87491
3550605,2016,87506
2919553,2019,87519
3168705,2015,87542
1709500,2020,87545
5215231,2008,87558
3527207,2016,87584
3550704,2018,87596
3530805,2010,87632
1200203,2018,87673
3305505,2018,87704
3509007,2011,87704
5211909,2010,87708
4104303,2011,87710
1100304,2013,87727
2311306,2019,87728
3139409,2016,87735
2802908,2011,87747
2928703,2008,87776
3522109,2010,87776
2101608,2018,87794
3530805,2008,87800
4118402,2018,87813
5107925,2018,87815
2911709,2022,87817
2906501,2021,87820
3504503,2014,87820
5102504,2010,87844
4118402,2017,87850
1100049,2016,87877
1301902,2008,87896
3549102,2013,87912
2607208,2013,87926
3148103,2014,87928
3509007,2010,87958
1301902,2011,87970
3527207,2017,87980
2109908,2017,88013
2806701,2016,88118
3522406,2011,88129
5006606,2016,88164
5217609,2016,88178
4104303,2012,88209
2101608,2019,88212
3509007,2009,88212
3522109,2011,88214
3168705,2016,88255
3527207,2018,88276
3526704,2008,88299
2906501,2014,88308
3555406,2017,88313
2311306,2020,88321
5205109,2011,88354
4126256,2013,88365
3530805,2009,88373
4118402,2019,88374
1200203,2019,88376
3504503,2015,88385
3162500,2013,88405
5102504,2011,88428
1709500,2021,88428
3503901,2018,88455
4108403,2017,88465
3550605,2017,88473
3549102,2014,88477
3522406,2012,88491
2101608,2020,88492
2802908,2012,88501
1100049,2017,88507
2932903,2008,88542
1100023,2010,88556
3139409,2017,88580
2109908,2018,88590
5008305,2008,88592
3148103,2015,88648
3144805,2014,88672
1301902,2010,88705
3527207,2019,88706
2928703,2009,88768
2906501,2015,88806
5215231,2009,88835
3509007,2012,88841
5217609,2017,88863
3528502,2013,88883
2101608,2021,88895
5102504,2012,88897
2311306,2021,88899
3162500,2014,88902
4118402,2020,88922
3168705,2017,88931
3504503,2016,88938
3522406,2010,88948
5211909,2011,88970
3550704,2019,88980
3526704,2009,88995
2806701,2018,89027
3549102,2015,89027
4107652,2013,89037
2109908,2019,89044
2412005,2011,89045
1301902,2012,89064
1200203,2020,89072
5204508,2018,89087
3168705,2018,89090
3527207,2020,89125
2101400,2013,89126
3305505,2019,89170
5220454,2012,89176
5217609,2018,89181
3522406,2008,89197
2806701,2017,89232
3139409,2018,89256
2906501,2016,89271
3522109,2012,89332
3148103,2016,89333
3162500,2015,89378
4126256,2014,89388
3147105,2013,89418
2906501,2013,89419
1301902,2009,89440
4118402,2021,89454
5102504,2022,89478
3504503,2017,89479
2109908,2020,89489
5008305,2009,89493
2932903,2011,89510
3147006,2013,89530
3527207,2021,89532
2932903,2010,89554
3305505,2022,89559
3549102,2016,89564
3113404,2013,89578
5006606,2017,89592
2932903,2009,89597
3162500,2018,89653
2607208,2014,89660
3508504,2013,89668
5102504,2013,89683
2906501,2017,89707
3557105,2013,89715
3522406,2022,89728
3132404,2008,89730
3305208,2011,89739
3555406,2018,89747
1200203,2021,89760
3522406,2009,89768
2612505,2011,89773
1100304,2014,89797
3503901,2019,89824
3148103,2022,89826
3162500,2016,89832
3168705,2019,89842
3145208,2015,89859
3144805,2015,89900
5211909,2012,89902
1501303,2008,89909
5217609,2019,89918
2109908,2021,89927
4108403,2018,89942
3550605,2018,89943
3148103,2017,89983
5205109,2012,90004
3148103,2018,90041
3504503,2018,90063
2806701,2019,90072
3162500,2019,90082
3133808,2013,90084
3549102,2017,90089
5102504,2014,90106
2919553,2020,90162
3113404,2014,90192
3132404,2009,90225
3162500,2022,90225
3139409,2019,90229
5107958,2013,90252
3162500,2017,90263
3147006,2014,90294
3147105,2014,90306
5107925,2019,90313
2932903,2012,90319
3550704,2020,90328
4126256,2015,90376
2412005,2012,90376
2928703,2010,90408
3508504,2014,90426
3162500,2020,90497
3557105,2014,90508
5102504,2015,90518
1507953,2013,90552
3530805,2013,90558
3168705,2020,90568
3305505,2020,90583
3528502,2014,90627
3549102,2018,90637
5217609,2020,90640
4107652,2014,90648
3504503,2019,90655
2101400,2014,90679
3132404,2010,90692
3148103,2019,90757
3113404,2015,90782
3133808,2014,90783
3526704,2010,90798
3555406,2019,90799
5102504,2016,90881
3162500,2021,90897
4119509,2010,90902
3550605,2019,91016
3147006,2015,91027
3530805,2014,91027
3144805,2016,91069
5006606,2018,91082
3304524,2008,91085
4108403,2019,91093
2806701,2020,91093
3503901,2020,91157
3147105,2015,91158
3132404,2011,91159
5204508,2019,91162
3508504,2015,91162
3139409,2020,91169
3549102,2019,91211
3504503,2020,91232
3168705,2021,91268
5102504,2017,91271
3557105,2015,91278
1508100,2022,91306
3138203,2008,91333
2607208,2015,91341
3113404,2016,91342
4126256,2016,91344
5217609,2021,91345
3148103,2020,91449
3133808,2015,91453
3530805,2015,91483
3113404,2018,91503
3305208,2012,91542
3200607,2013,91562
1100023,2011,91570
3550704,2021,91637
3132404,2012,91643
4104303,2013,91648
2803500,2008,91696
3104007,2008,91703
3147006,2016,91724
5205497,2022,91767
3549102,2020,91771
3504503,2021,91792
1302504,2013,91795
1100304,2015,91801
3522406,2013,91807
3555406,2020,91824
4118501,2022,91836
3113404,2017,91841
5211503,2008,91843
2802908,2013,91873
3508504,2016,91883
3139409,2022,91886
1200203,2022,91888
2612505,2012,91891
3530805,2016,91929
3305505,2021,91938
4118402,2022,91950
3147105,2016,91969
5006606,2022,92017
3557105,2016,92032
2928703,2011,92049
3550605,2020,92060
3113404,2019,92062
3139409,2021,92074
2806701,2021,92090
3133808,2016,92091
3148103,2021,92116
2101400,2015,92144
3144805,2017,92178
4107652,2015,92204
4108403,2020,92216
2613909,2022,92228
3522406,2014,92265
5107958,2014,92298
4104303,2014,92300
3549102,2021,92315
3528502,2015,92323
3145208,2016,92332
3530805,2017,92365
3147006,2017,92386
3147006,2018,92430
3503901,2021,92453
2803500,2009,92474
5006606,2019,92526
3549102,2022,92535
3138203,2009,92542
3530805,2022,92559
3133808,2018,92561
1501303,2009,92567
3508504,2017,92587
3526704,2011,92601
3113404,2020,92603
3536505,2013,92668
2919553,2021,92671
3509205,2022,92689
3133808,2017,92696
3522406,2015,92710
3530805,2018,92715
5215231,2010,92719
2802908,2014,92732
3147105,2017,92739
1100023,2012,92747
3557105,2017,92768
5107925,2020,92769
3504503,2022,92805
3555406,2021,92819
5211503,2009,92832
3300308,2022,92883
3138203,2010,92886
4309308,2022,92924
3104007,2009,92927
4104303,2015,92930
2607208,2016,92965
3555406,2022,92980
1302504,2014,92996
3132404,2022,93073
3550605,2021,93076
2928703,2012,93077
3147105,2018,93101
3113404,2021,93124
3522406,2016,93145
3147006,2019,93158
3530805,2019,93189
5204508,2020,93196
3133808,2019,93214
3509007,2013,93215
3138203,2011,93231
5211503,2010,93298
4108403,2021,93308
3200607,2014,93325
3526704,2012,93417
3508504,2018,93488
2101400,2016,93511
4104303,2016,93547
3522406,2017,93570
2802908,2015,93572
3144805,2018,93577
3528502,2022,93617
4311403,2022,93646
3530805,2020,93650
3305208,2013,93659
3522109,2013,93696
4107652,2016,93730
3557105,2018,93736
1100304,2016,93745
5211909,2013,93759
5211503,2011,93763
2101400,2018,93826
1501808,2011,93835
3133808,2020,93847
3147006,2020,93862
3104007,2010,93863
5102504,2018,93882
3522406,2018,93892
1507953,2014,93906
2707701,2022,93927
5006606,2020,93937
3147105,2019,93969
3528502,2016,93981
1508100,2008,94016
3147006,2022,94017
3530805,2021,94098
2803500,2010,94110
4104303,2017,94153
1302504,2015,94175
4126256,2017,94181
4104303,2018,94212
3138203,2012,94228
3508504,2019,94263
1301902,2013,94278
5107958,2015,94289
3522406,2019,94354
5102504,2019,94376
2802908,2016,94393
3133808,2021,94455
3509007,2014,94516
4119509,2011,94518
2607208,2017,94533
3147006,2021,94539
3557105,2019,94547
3510500,2008,94598
5211503,2012,94613
3145208,2017,94681
2802908,2018,94696
2607208,2018,94709
5208004,2008,94717
3200607,2022,94765
2101400,2017,94779
1501808,2012,94779
3104007,2011,94799
3522406,2020,94804
3147105,2020,94808
2600054,2011,94843
4104303,2019,94859
5102504,2020,94861
2101400,2019,94887
3144805,2019,94889
5211909,2014,94890
5205109,2013,94896
3132404,2013,94940
5107925,2021,94941
3522109,2014,94977
5220454,2013,95018
3508504,2020,95018
3509007,2022,95030
3200607,2015,95056
5204508,2021,95183
2501807,2013,95196
2802908,2017,95196
2412005,2013,95218
3536505,2014,95221
4107652,2017,95225
3522406,2021,95241
2600054,2012,95243
3300308,2011,95260
4309308,2011,95273
3305208,2014,95318
5006606,2021,95320
